cluster	species	total_pairs	struct_top_pairs	ani_top_pairs	both_top_pairs	struct_enrichment_ratio	ani_enrichment_ratio	struct_p	ani_p	log2_struct_over_ani	neg_log10_min_p	struct_q	ani_q	mode	category
HROM_Genome_2894	HROM_Genome_2894	2011	23	400	23	0.2287419880488077	3.978121531283613	1.0	7.106406022632069e-123	-4.091069580731073	281.2569698043005	1.0	2.8048769225691727e-122	ani_enriched	SNV-enriched
HROM_Genome_1531	Campylobacter_A showae_A [HROM_Genome_1531]	692	41	224	11	1.1849714536700329	6.473990381026521	0.1518152339326786	8.410533934703294e-115	-2.435532203394222	262.66780073427157	0.3877242003868901	3.294652766902569e-114	ani_enriched	SNV-enriched
HROM_Genome_0321	Actinomyces sp900323545	203	7	128	7	0.6896553792595986	12.610841220746948	0.8852768606597688	4.38544094402777e-112	-4.098733953585359	256.4112402372036	1.0	1.7050856207749766e-111	ani_enriched	SNV-enriched
HROM_Genome_1522	Campylobacter_A showae_A [HROM_Genome_1522]	21894	669	1888	237	0.6111265192753939	1.7246739437846692	1.0	1.8023332655088892e-111	-1.496084823115862	254.9978632382388	1.0	6.955671343186159e-111	ani_enriched	SNV-enriched
HROM_Genome_4930	Haemophilus_A paraphrohaemolyticus	7585	408	872	189	1.0758078374949995	2.2992755742540187	0.0695388073962703	3.675205981635617e-111	-1.094819052951331	254.28533614182032	0.1811485932672843	1.4079281738471742e-110	ani_enriched	SNV-enriched
HROM_Genome_1669	Pseudoramibacter alactolyticus	295	45	148	25	3.0508483726568683	10.033901314515925	3.601414281819332e-11	4.618329580829933e-109	-1.7065244806020696	249.45174205922777	1.180086063413756e-10	1.7563136581112374e-108	ani_enriched	SNV-enriched
HROM_Genome_4960	Aggregatibacter actinomycetemcomitans	235	46	134	46	3.914894791201296	11.404258739586384	2.106652475564353e-15	7.604217653513597e-109	-1.5323035514485928	248.9530720885793	7.173633593261621e-15	2.870867679333757e-108	ani_enriched	SNV-enriched
HROM_Genome_1933	Filifactor alocis	3009	24	476	10	0.159521483537614	3.1638427568293452	1.0	2.191019760646003e-107	-4.281622559794734	245.59223787078247	1.0	8.212383419399768e-107	ani_enriched	SNV-enriched
HROM_Genome_4824	Neisseria sicca_A	3988	43	562	42	0.2156470055006819	2.8184562114275176	1.0	1.573359213838231e-105	-3.692765790255671	241.31822180410728	1.0	5.8551439314979895e-105	ani_enriched	SNV-enriched
HROM_Genome_1078	Bacteroides_D periocalifornicus [HROM_Genome_1078]	1864	38	352	25	0.4077254441760073	3.776825167104069	0.9999999999879592	1.2023983016521724e-101	-3.1946929065912544	232.3767762454079	1.0	4.4429043628424245e-101	ani_enriched	SNV-enriched
HROM_Genome_1706	Johnsonella sp900766185	8577	105	887	38	0.2448409268795007	2.0683228775439733	1.0	5.192026659111629e-89	-3.0725041205722214	203.28294916242976	1.0	1.904961893941661e-88	ani_enriched	SNV-enriched
HROM_Genome_5043	HROM_Genome_5043	2016	1	347	1	0.0099206378960954	3.4424613499451095	1.0	8.618373742439395e-89	-7.855906666889713	202.7761768705631	1.0	3.1399809229447024e-88	ani_enriched	SNV-enriched
HROM_Genome_0036	HROM_Genome_0036	210	59	107	37	5.619049304348445	10.190479246869211	7.646804201103854e-28	2.8647980864794398e-80	-0.8533750862815168	183.1543095677639	3.1124882724805534e-27	1.0364998632331864e-79	both_enriched	SNV-enriched
HROM_Genome_3289	Saccharimonas sp905373835 [HROM_Genome_3289]	351	73	126	29	4.15954540710134	7.179489332805052	3.8203651343708736e-25	1.8262773937173833e-71	-0.7833212298579458	162.88126191862483	1.4743779518572036e-24	6.51705837073121e-71	both_enriched	SNV-enriched
HROM_Genome_1185	HROM_Genome_1185	22035	320	1710	143	0.290447103223466	1.5520767078503968	1.0	1.6667124816246674e-68	-2.4160218421491586	156.06493321123213	1.0	5.907191856642529e-68	ani_enriched	SNV-enriched
HROM_Genome_1248	Campylobacter_A concisus_I [HROM_Genome_1248]	247	25	101	11	2.0242921051142067	8.178140104661395	0.0007223495482473	4.504159739814693e-64	-1.9929105752136804	145.86044459519937	0.0020565252165949	1.585585962461794e-63	ani_enriched	SNV-enriched
HROM_Genome_0972	Prevotella multiformis	861	45	186	14	1.045296480759322	4.3205587871385305	0.4017094690913807	5.113113283368971e-64	-2.0352371800565416	145.73363747981716	0.9918987364768216	1.787873839352506e-63	ani_enriched	SNV-enriched
HROM_Genome_2716	HROM_Genome_2716	4851	522	531	83	2.1521342261867256	2.1892399887071865	2.280986948265174e-58	1.17573258896725e-61	-0.0246386545628595	140.29579923935142	1.0424510526720664e-57	4.083711192346248e-61	both_enriched	SNV-enriched
HROM_Genome_1937	HROM_Genome_1937	729	49	167	24	1.3443076734264603	4.581620029841202	0.0239806503397326	1.659693106136345e-61	-1.7586606652655252	139.95105796318146	0.0640810660799365	5.7264907834240776e-61	ani_enriched	SNV-enriched
HROM_Genome_2735	Centipeda flueggei	231	12	92	0	1.0389613505729018	7.965370354392248	0.4877560094256753	2.6272218771991794e-57	-2.8875252707415875	130.28142333322717	1.0	9.005148671189294e-57	ani_enriched	SNV-enriched
HROM_Genome_2801	Veillonella tobetsuensis	8414	17	770	0	0.0404088545251939	1.8302834108470216	1.0	4.84059371717044e-56	-5.460368129569819	127.36772782562436	1.0	1.6483328932325486e-55	ani_enriched	SNV-enriched
HROM_Genome_1231	Campylobacter_A curvus	386	6	110	3	0.3108809222569175	5.699483574710155	0.9999075356796115	4.2643973230573885e-51	-4.087462841250339	115.98153887934426	1.0	1.442695457995389e-50	ani_enriched	SNV-enriched
HROM_Genome_1005	Prevotella sp000163055	986	129	178	70	2.616633644837889	3.6105487502414286	9.280160295354777e-23	1.7856689237531225e-49	-0.4629719763425459	112.2468764644762	3.5291704480874733e-22	5.963676341508826e-49	both_enriched	SNV-enriched
HROM_Genome_2885	Pseudoleptotrichia goodfellowii	206	1	77	1	0.0970874077598464	7.475730397508173	0.9999742334601036	7.510691845828212e-46	-5.6911619045530815	103.90258669291376	1.0	2.492401561577388e-45	ani_enriched	SNV-enriched
HROM_Genome_2088	Streptococcus vestibularis	861	21	159	18	0.4878050243543502	3.6933808986829377	0.9999487190422138	1.1018589081921675e-45	-2.8911478590627713	103.51933051469167	1.0	3.6333448808108815e-45	ani_enriched	SNV-enriched
HROM_Genome_1079	Bacteroides_D periocalifornicus [HROM_Genome_1079]	693	4	135	2	0.1154401500636557	3.896105064648382	0.9999999999968042	1.0690686427099439e-41	-4.9122240399115595	94.33920097069782	1.0	3.481154767824255e-41	ani_enriched	SNV-enriched
HROM_Genome_1213	Capnocytophaga sp000466425	1891	34	238	33	0.3595982040983417	2.517187428688392	0.9999999999999164	9.147385774349934e-38	-2.7893209992273427	85.28476540302985	1.0	2.9601167630039225e-37	ani_enriched	SNV-enriched
HROM_Genome_1218	Capnocytophaga haemolytica	210	12	68	3	1.1428574856301918	6.476192418571088	0.3597147410764202	4.126831248479851e-36	-2.454175893185802	81.47555348748536	0.9010162504846873	1.3190669205263818e-35	ani_enriched	SNV-enriched
HROM_Genome_2671	HROM_Genome_2671	780	0	132	0	0.0	3.3846163997509535	1.0	3.5852244450322407e-34	-8.049848549450562	77.01107208300213	1.0	1.1389645950376813e-33	ani_enriched	SNV-enriched
HROM_Genome_1219	HROM_Genome_1219	1176	109	160	48	1.8537420525846864	2.7210892515004574	9.897866787272119e-10	1.1023789821421433e-29	-0.5516424275211298	66.67749714127777	3.1636739853796163e-09	3.459876202988293e-29	both_enriched	SNV-enriched
HROM_Genome_2870	Leptotrichia wadei	842	0	118	0	0.0	2.8028511969434047	1.0	1.9680687266260565e-23	-7.888743248898259	52.282404418776665	1.0	6.067241459006955e-23	ani_enriched	SNV-enriched
HROM_Genome_4961	Aggregatibacter aphrophilus	2598	180	252	54	1.3856817089049671	1.939954392466954	1.0951572236053909e-05	7.589812747810427e-23	-0.4842845507519862	50.93265021866756	3.223598381346941e-05	2.3124517202393173e-22	both_enriched	SNV-enriched
HROM_Genome_2853	Anaeroglobus micronuciformis	2330164	87196	119607	2612	0.748411065936852	1.0265975774520513	1.0	1.5136601954501296e-21	-0.4559657240911914	47.939756264629	1.0	4.584982336218125e-21	not_enriched	SNV-enriched
HROM_Genome_4966	HROM_Genome_4966	528	9	85	4	0.3409091931567334	3.2196979353691493	0.999979951161231	3.526979391285195e-21	-3.1699250014423126	47.09384514476678	1.0	1.0621712502078534e-20	ani_enriched	SNV-enriched
HROM_Genome_0268	Pauljensenia sp001064145	378	4	69	4	0.2116402751167022	3.650794745763114	0.999994226687717	1.5788164443757572e-20	-3.949016071281195	45.59502637938515	1.0	4.727375675400973e-20	ani_enriched	SNV-enriched
HROM_Genome_2500	Streptococcus anginosus_C	703	44	98	30	1.251778469324677	2.788052045314054	0.0777174873136734	1.3611981543548997e-19	-1.1463183884899784	43.44075145913878	0.2014468203503676	4.0524813623937295e-19	ani_enriched	SNV-enriched
HROM_Genome_2499	Streptococcus anginosus [HROM_Genome_2499]	1137	27	125	26	0.4749341793845784	2.198769349002678	0.9999975537455787	4.835828855400795e-16	-2.1901838404261125	35.265308945480484	1.0	1.407523370761907e-15	ani_enriched	SNV-enriched
HROM_Genome_4959	Mesocricetibacter sp905373425	12859	294	850	171	0.4572674207611275	1.3220316586631238	1.0	6.787750509765459e-16	-1.5300436018329242	34.92624189580965	1.0	1.9646766753265573e-15	ani_enriched	SNV-enriched
HROM_Genome_1714	Lachnoanaerobaculum sp000209465	1092	2	118	2	0.0366300476163523	2.1611728093647864	1.0	1.0316471203635582e-14	-5.5668151540108965	32.20503463096348	1.0	2.9695477884498e-14	ani_enriched	SNV-enriched
HROM_Genome_5046	HROM_Genome_5046	210	3	37	2	0.2857143714075479	3.5238105806930924	0.9984712545295972	2.7808709400417264e-11	-3.4214637684382767	24.305671856511537	1.0	7.917124370282729e-11	ani_enriched	SNV-enriched
HROM_Genome_1926	JABZIP01 sp015258265	1867	117	161	21	1.253347992409115	1.7246925365629704	0.0085109470893827	3.673084991390295e-11	-0.4588734081289252	24.027404116862837	0.0232157247830807	1.0400420002795348e-10	both_enriched	SNV-enriched
HROM_Genome_2504	Streptococcus sanguinis_F	780	32	83	7	0.8205130666062919	2.1282057665100695	0.8938531689818222	1.6449239214530746e-10	-1.3613364794455975	22.528156795149403	1.0	4.632461422038118e-10	ani_enriched	SNV-enriched
HROM_Genome_3578	HROM_Genome_3578	210	32	35	3	3.047619961680512	3.3333343330880605	2.2601983641069872e-08	4.4841975233391456e-10	-0.1273793064762275	21.52529137500067	7.051277531136168e-08	1.256057478311664e-09	both_enriched	SNV-enriched
HROM_Genome_3600	Saccharimonas sp013333845 [HROM_Genome_3600]	225	28	35	9	2.488889635372418	3.111112044215523	9.67888934101206e-06	2.956562854059183e-09	-0.3168571053399403	19.63923844127613	2.8651712196973197e-05	8.237268700346709e-09	both_enriched	SNV-enriched
HROM_Genome_1077	Bacteroides_D sp013333835	11122	54	694	12	0.0971048663837917	1.2479773568583603	1.0	3.893992404908192e-09	-3.6716465592044663	19.36383088045845	1.0	1.0791330015729617e-08	ani_enriched	SNV-enriched
HROM_Genome_0313	Actinomyces oris_E [HROM_Genome_0313]	431	1	51	0	0.0464037262146829	2.3665900369488315	0.9999999997494804	1.6573799980143208e-08	-5.1015380264620624	17.91544270288349	1.0	4.54471041560769e-08	ani_enriched	SNV-enriched
HROM_Genome_1916	HROM_Genome_1916	595	19	61	0	0.638655653734519	2.0504207830424037	0.9873733093487962	1.4303277549092204e-07	-1.6571122864769916	15.76019203371142	1.0	3.881253959935957e-07	ani_enriched	SNV-enriched
HROM_Genome_4910	HROM_Genome_4910	870	1	79	1	0.0229885126419866	1.816092498716943	1.0	3.931450322385686e-07	-5.7279204545632	14.749087254380226	1.0	1.0558173288468776e-06	ani_enriched	SNV-enriched
HROM_Genome_1684	HROM_Genome_1684	1324	3	109	2	0.0453172341356382	1.6465261735948578	1.0	4.294533609192312e-07	-4.967432137543569	14.660752690663436	1.0	1.147411287379074e-06	ani_enriched	SNV-enriched
HROM_Genome_2882	Leptotrichia_A sp905371725	2128	0	156	0	0.0	1.4661658532755752	1.0	2.1388071371851874e-06	-8.290018846932618	13.05526229687292	1.0	5.6852985636402176e-06	ani_enriched	SNV-enriched
HROM_Genome_2736	Centipeda felix	210	6	28	0	0.5714287428150959	2.666667466470448	0.9536392006994924	2.5522245483191997e-06	-2.1324502960236495	12.878545207199258	1.0	6.749791825757883e-06	ani_enriched	SNV-enriched
HROM_Genome_3420	Saccharimonas sp013333675	378	33	40	14	1.7460322697127932	2.1164027511670223	0.0015530607513981	8.495547375211781e-06	-0.2737608124268523	11.675968369929551	0.004397525279774	2.235444536608756e-05	both_enriched	SNV-enriched
HROM_Genome_2830	Veillonella sp900757715	2246	3	158	0	0.0267141665162889	1.4069461031912205	1.0	1.6584017015709418e-05	-5.500984108081803	11.00707115679964	1.0	4.341845660896788e-05	ani_enriched	SNV-enriched
HROM_Genome_1541	HROM_Genome_1541	1256	2	94	2	0.0318471433097585	1.496815735558651	1.0	9.34584477712792e-05	-5.24031432933371	9.277993629311842	1.0	0.0002410487687566	ani_enriched	SNV-enriched
HROM_Genome_0333	Actinomyces sp001278845	209	0	21	0	0.0	2.009569980713376	1.0	0.0020018085649417	-5.426264754702098	6.213704224568376	1.0	0.005137646612486	ani_enriched	SNV-enriched
HROM_Genome_2890	Fusobacterium nucleatum	242	7	23	6	0.5785125702053658	1.9008270163890593	0.9603431913968415	0.0025993842239371	-1.647698256069119	5.952480698952265	1.0	0.0066386234346629	ani_enriched	SNV-enriched
HROM_Genome_1094	Porphyromonas sp018127745 [HROM_Genome_1094]	3142	177	190	23	1.12667124816662	1.209421113851174	0.0581355627549196	0.0048765739788759	-0.1019719731012776	5.323312359181068	0.1529728696732986	0.0123936343560702	not_enriched	SNV-enriched
HROM_Genome_4859	HROM_Genome_4859	316	2	27	2	0.126582316446382	1.7088612720261571	0.999998389592662	0.0051781375328992	-3.4594316186372973	5.263309836997566	1.0	0.0130961633720412	ani_enriched	SNV-enriched
HROM_Genome_4906	HROM_Genome_4906	207	3	19	3	0.2898551593989617	1.835749342860091	0.9982631224964066	0.0083173957572007	-2.478047296804644	4.789406083098687	1.0	0.0209341216884136	ani_enriched	SNV-enriched
HROM_Genome_5066	HROM_Genome_5066	1535	2	98	1	0.0260586397374962	1.2768733471373157	1.0	0.0092991217417439	-5.300123724569014	4.677835319653943	1.0	0.0232925116704258	ani_enriched	SNV-enriched
HROM_Genome_3587	Saccharimonas sp905372275 [HROM_Genome_3587]	210	10	19	3	0.95238123802516	1.809524352247804	0.6074169665565629	0.0096210774990092	-0.8930847960834881	4.6437990144427195	1.0	0.0239836429520757	not_enriched	SNV-enriched
HROM_Genome_4852	HROM_Genome_4852	276	2	23	1	0.1449275796994809	1.6666671665440302	0.999988964987795	0.0122534270116919	-3.232660756790275	4.4019496250593475	1.0	0.0304001689194832	ani_enriched	SNV-enriched
HROM_Genome_1717	HROM_Genome_1717	349	0	27	0	0.0	1.54727840103228	1.0	0.0176016100939547	-5.78135971352466	4.039764898511242	1.0	0.0434617955400494	ani_enriched	SNV-enriched
HROM_Genome_1664	HROM_Genome_1664	399	15	30	5	0.7518799247567053	1.5037598495134106	0.899110497381311	0.018463461630309	-0.976541027176011	3.9919615468854297	1.0	0.045374827874486	not_enriched	SNV-enriched
