pairid	dnadiff_inverted_fraction	syn2b_inverted_fraction	syn2b_raw_inverted_fraction	syn2b_shared_tags	syn2b_observable_fraction	syn2b_breakpoints	se_pred_min	se_pred_raw	se_pred	resid	z	m_bin	band
GCF_008868175.1__GCF_900091475.1	0.5379454229579789	0.4226	0.5774	1770	0.8327	32.0	0.02505172498723707	0.02505172498723707	0.02505172498723707	0.039454577042021155	1.5749245635628606	(1373.0, 7401.0]	90-95
GCF_013387485.1__GCA_003484865.1	0.4629699551557237	0.46424	0.46424	1510	0.9982	22.0	0.02584536566102428	0.02584536566102428	0.02584536566102428	0.0012700448442762857	0.049140138349505265	(1373.0, 7401.0]	90-95
GCA_018378775.1__GCA_900757235.1	0.4981224737001488	0.46453	0.53547	874	0.9156	3.0	0.02912543467951132	0.02912543467951132	0.02912543467951132	0.03734752629985122	1.2822993617370402	(853.0, 1373.0]	90-95
GCF_002026145.1__GCA_902572675.1	0.4560184390639051	0.43421	0.56579	76	0.7619	0.0	0.07267711582870462	0.07267711582870462	0.07267711582870462	0.10977156093609491	1.5104006217695756	(63.0, 114.0]	85-90
GCA_002154585.1__GCA_000715605.1	0.5104157350523194	0.49229	0.49229	843	0.6343	10.0	0.029430766941959455	0.029430766941959455	0.029430766941959455	-0.018125735052319403	-0.6158770883567269	(580.0, 853.0]	85-90
GCA_016872015.1__GCF_002787055.1	0.5403921535064447	0.45556	0.54444	90	0.4944	0.0	0.06756496708482387	0.06756496708482387	0.06756496708482387	0.004047846493555385	0.05991043388615212	(63.0, 114.0]	85-90
GCF_000020125.1__GCF_000013645.1	0.2435704712483983	0.18459	0.18459	1376	0.9993	56.0	0.02418197820177586	0.02418197820177586	0.02418197820177586	-0.05898047124839831	-2.4390259041779694	(1373.0, 7401.0]	85-90
GCF_001866135.1__GCF_018224615.1	0.8637816519031283	0.09343	0.90657	290	0.9824	8.0	0.029317674790803418	0.02931767479080342	0.02931767479080342	0.04278834809687171	1.4594727720458194	(229.0, 314.0]	85-90
GCF_012932795.1__GCA_905612375.1	0.6180337178132881	0.25	0.75	12	1.0	0.0	0.15466172765102557	0.15466172765102557	0.15466172765102557	0.13196628218671191	0.8532575200794147	(1.999, 63.0]	80-85
GCF_002871935.1__GCF_001543205.1	0.6237620248944301	0.30882	0.69118	68	0.597	0.0	0.07170262447309313	0.07170262447309313	0.07170262447309313	0.0674179751055699	0.9402441765694216	(63.0, 114.0]	85-90
GCF_004339525.1__GCF_001404985.1	0.2521429407592566	0.22051	0.22051	195	0.9945	7.0	0.041784815129827325	0.041784815129827325	0.041784815129827325	-0.03163294075925657	-0.7570439323704456	(166.0, 229.0]	85-90
GCF_006442815.1__GCF_013170845.1	0.499529223857401	0.45263	0.54737	285	0.8134	43.0	0.041565690937311994	0.041565690937311994	0.041565690937311994	0.04784077614259902	1.1509679031860893	(229.0, 314.0]	80-85
GCF_002113025.1__GCF_014863605.1	0.5558953936434152	0.41558	0.58442	462	0.9675	47.0	0.034798022299577666	0.034798022299577666	0.034798022299577666	0.028524606356584825	0.819719181481501	(431.0, 580.0]	85-90
GCF_002022265.1__GCF_001439685.1	0.2959753929705531	0.26974	0.26974	608	0.9722	17.0	0.03012502511272157	0.03012502511272157	0.03012502511272157	-0.026235392970553106	-0.8708836879765487	(580.0, 853.0]	85-90
GCF_017874765.1__GCF_013204885.1	0.4199674774534748	0.40979	0.40979	1103	0.9681	19.0	0.027386896438459683	0.027386896438459683	0.027386896438459683	-0.010177477453474804	-0.3716185028977023	(853.0, 1373.0]	85-90
GCF_902706295.1__GCF_000014925.1	0.7668949540760559	0.19783	0.80217	369	0.9128	8.0	0.032665959832007714	0.032665959832007714	0.032665959832007714	0.03527504592394415	1.0798717106539732	(314.0, 431.0]	85-90
GCF_002813405.1__GCA_002027195.1	0.5541190098126904	0.45528	0.54472	492	1.0	14.0	0.03432730972357922	0.034327309723579225	0.034327309723579225	-0.009399009812690373	-0.27380560516906016	(431.0, 580.0]	85-90
GCF_007993735.1__GCF_000743535.1	0.5473254731888892	0.40571	0.59429	175	1.0	3.0	0.049924072718112944	0.049924072718112944	0.049924072718112944	0.04696452681111074	0.9407190610487103	(166.0, 229.0]	80-85
GCA_900320965.1__GCA_902785825.1	0.4806203151744083	0.35398	0.35398	113	0.4615	4.0	0.058854868900203805	0.058854868900203805	0.058854868900203805	-0.12664031517440827	-2.15173897318748	(63.0, 114.0]	85-90
GCF_003670295.1__GCF_003245365.1	0.4411579921251372	0.41429	0.41429	70	0.7805	9.0	0.07505891105692533	0.07505891105692533	0.07505891105692533	-0.026867992125137186	-0.35795872531057993	(63.0, 114.0]	85-90
GCA_902550635.1__GCA_902533945.1	0.4226053851437407	0.44286	0.44286	70	0.8085	0.0	0.07564078365930833	0.07564078365930833	0.07564078365930833	0.02025461485625929	0.2677737310005614	(63.0, 114.0]	90-95
GCF_017329635.1__GCF_001552675.1	0.4790585448297609	0.38636	0.38636	132	0.9	1.0	0.05587121754546003	0.05587121754546003	0.05587121754546003	-0.09269854482976092	-1.659146675197047	(114.0, 166.0]	80-85
GCF_001534745.1__GCF_000425745.1	0.4062498635091044	0.44828	0.44828	203	1.0	47.0	0.047462072623996494	0.047462072623996494	0.047462072623996494	0.0420301364908956	0.8855520664650758	(166.0, 229.0]	80-85
GCA_002384685.1__GCA_000168995.1	0.4766283919747897	0.31818	0.31818	22	0.1905	0.0	0.12349558279741316	0.12349558279741316	0.12349558279741316	-0.15844839197478966	-1.283028820834138	(1.999, 63.0]	80-85
GCF_002356295.1__GCA_016936255.1	0.4273216686735163	0.375	0.375	96	1.0	1.0	0.0639697193991032	0.0639697193991032	0.0639697193991032	-0.052321668673516286	-0.8179130558176215	(63.0, 114.0]	80-85
GCA_902635645.1__GCA_902556355.1	0.5947039405718898	0.4434	0.5566	212	0.9508	3.0	0.04659514741922025	0.04659514741922025	0.04659514741922025	-0.038103940571889816	-0.8177662843099439	(166.0, 229.0]	90-95
GCF_000425965.1__GCA_001510895.1	0.5886581125756531	0.45695	0.54305	302	0.935	44.0	0.04069463626403671	0.04069463626403671	0.04069463626403671	-0.045608112575653115	-1.1207401456972506	(229.0, 314.0]	80-85
GCF_013170805.1__GCA_017306585.1	0.4768730078263513	0.4547	0.4547	596	0.9974	10.0	0.03234105834330566	0.03234105834330566	0.03234105834330566	-0.022173007826351288	-0.6855993267437682	(580.0, 853.0]	85-90
GCF_003076635.1__GCF_001586775.1	0.680703487531224	0.2	0.8	90	0.9259	1.0	0.05562398563369743	0.05562398563369743	0.05562398563369743	0.11929651246877604	2.144695514168717	(63.0, 114.0]	80-85
GCF_000741175.1__GCF_018555385.1	0.4851127791177034	0.46679	0.46679	527	0.9565	33.0	0.03362402294267204	0.03362402294267204	0.03362402294267204	-0.018322779117703414	-0.5449311984155853	(431.0, 580.0]	85-90
GCF_013402875.1__GCF_013401515.1	0.6621379671734015	0.37879	0.62121	198	0.9949	41.0	0.046985541317483726	0.04698554131748372	0.04698554131748372	-0.040927967173401414	-0.8710757825870098	(166.0, 229.0]	80-85
GCA_009177195.1__GCA_014801525.1	0.3670703915295321	0.25	0.25	48	0.2778	0.0	0.07934261150226907	0.07934261150226907	0.07934261150226907	-0.11707039152953208	-1.4755046413639166	(1.999, 63.0]	80-85
GCA_902597175.1__GCA_902557605.1	0.507430650393198	0.3	0.3	30	0.875	0.0	0.104633885524719	0.104633885524719	0.104633885524719	-0.20743065039319802	-1.9824423928536423	(1.999, 63.0]	85-90
GCF_003755185.1__GCF_001421165.1	0.6107018653294009	0.33663	0.66337	909	0.9911	10.0	0.02810216031421913	0.02810216031421913	0.02810216031421913	0.052668134670599165	1.8741667573489054	(853.0, 1373.0]	90-95
GCF_000497445.1__GCF_014650595.1	0.5567294144820418	0.45096	0.54904	1825	1.0	47.0	0.02498590559313034	0.02498590559313034	0.02498590559313034	-0.007689414482041856	-0.3077500814761741	(1373.0, 7401.0]	90-95
GCF_003234365.1__GCF_016267665.1	0.4108103335223367	0.391	0.391	578	0.9288	3.0	0.032246763631500794	0.032246763631500794	0.032246763631500794	-0.019810333522336687	-0.6143355577855456	(431.0, 580.0]	85-90
GCF_002096615.1__GCA_905221065.1	0.4381384986651837	0.39706	0.39706	136	0.9821	21.0	0.05538744867545779	0.05538744867545779	0.05538744867545779	-0.04107849866518365	-0.7416571740988235	(114.0, 166.0]	85-90
GCA_902612575.1__GCA_902528135.1	0.5075821895193623	0.41176	0.58824	17	0.8	0.0	0.14781420341082407	0.14781420341082407	0.14781420341082407	0.08065781048063769	0.5456702307319089	(1.999, 63.0]	80-85
GCA_005063415.1__GCF_000503055.1	0.5348512626777039	0.47076	0.52924	3095	0.915	63.0	0.023266301726370005	0.023266301726370005	0.023266301726370005	-0.005611262677703843	-0.24117553119084859	(1373.0, 7401.0]	90-95
GCA_900539945.1__GCF_003293635.1	0.5592293441040425	0.45087	0.54913	173	0.8023	49.0	0.05072155426622397	0.05072155426622397	0.05072155426622397	-0.010099344104042451	-0.19911345876811418	(166.0, 229.0]	80-85
GCA_009693745.1__GCA_000371845.1	0.5328173967299593	0.39474	0.60526	38	0.5	0.0	0.09938040682803258	0.09938040682803258	0.09938040682803258	0.0724426032700407	0.7289425107244235	(1.999, 63.0]	85-90
GCF_008042275.1__GCF_000177195.2	0.4641894343651564	0.46771	0.46771	449	0.9844	45.0	0.0354143187377101	0.0354143187377101	0.0354143187377101	0.0035205656348435976	0.09941079654582784	(431.0, 580.0]	80-85
GCF_001588645.1__GCF_001983955.1	0.4704773061177477	0.44833	0.44833	687	0.9738	3.0	0.031011487459189073	0.031011487459189073	0.031011487459189073	-0.022147306117747678	-0.714164586490519	(580.0, 853.0]	90-95
GCA_003561325.1__GCA_003556225.1	0.4785494050339278	0.49107	0.50893	112	0.1646	0.0	0.06145178595498379	0.06145178595498379	0.06145178595498379	0.030380594966072205	0.49438099306548006	(63.0, 114.0]	90-95
GCA_012727545.1__GCA_002428495.1	0.4362982492472878	0.42336	0.42336	137	0.3391	1.0	0.05568028001712457	0.05568028001712457	0.05568028001712457	-0.012938249247287759	-0.23236681358837594	(114.0, 166.0]	85-90
GCA_000433355.1__GCA_002439875.1	0.3727797848580256	0.36364	0.36364	99	0.6479	7.0	0.06273556008362452	0.06273556008362452	0.06273556008362452	-0.00913978485802558	-0.14568746729673784	(63.0, 114.0]	80-85
GCF_900187995.1__GCF_018128065.1	0.4113068779793227	0.32258	0.32258	124	0.6393	24.0	0.05541400661227996	0.05541400661227996	0.05541400661227996	-0.08872687797932272	-1.6011633773411449	(114.0, 166.0]	80-85
GCF_002931055.1__GCF_014191305.1	0.6792411560808445	0.3236	0.6764	411	0.9527	6.0	0.03494600778691765	0.03494600778691765	0.03494600778691765	-0.0028411560808444536	-0.08130130623699071	(314.0, 431.0]	85-90
GCF_003943935.1__GCF_000722695.1	0.3474969980807136	0.34956	0.34956	452	0.9772	24.0	0.03430453738228209	0.03430453738228209	0.03430453738228209	0.002063001919286378	0.060137873200176	(431.0, 580.0]	90-95
GCA_002071385.1__GCA_002070565.1	0.5382477867934764	0.325	0.675	40	0.5625	1.0	0.09310612224768036	0.09310612224768036	0.09310612224768036	0.13675221320652364	1.468777883829553	(1.999, 63.0]	80-85
GCF_003985145.1__GCF_017948245.1	0.3006312931198288	0.2681	0.2681	884	0.9772	60.0	0.027460779818411826	0.027460779818411826	0.027460779818411826	-0.032531293119828775	-1.184645641345454	(853.0, 1373.0]	85-90
GCF_001187905.1__GCF_000468095.1	0.4024505882920183	0.41284	0.41284	109	0.9125	0.0	0.0613593389658543	0.0613593389658543	0.0613593389658543	0.010389411707981688	0.16932078935471037	(63.0, 114.0]	80-85
GCF_002086305.1__GCF_000455205.1	0.6066797840176196	0.38929	0.61071	280	0.9021	10.0	0.041197950583285785	0.041197950583285785	0.041197950583285785	0.004030215982380403	0.09782564242444336	(229.0, 314.0]	80-85
GCF_001050035.1__GCF_001583415.1	0.4947550418310866	0.46635	0.46635	208	0.7971	7.0	0.047114273261931995	0.047114273261931995	0.047114273261931995	-0.028405041831086608	-0.6028967415706205	(166.0, 229.0]	80-85
GCF_006438925.1__GCF_002356535.2	0.4004414372377367	0.40541	0.40541	555	0.9693	60.0	0.032764022753420656	0.032764022753420656	0.032764022753420656	0.004968562762263318	0.15164690855138005	(431.0, 580.0]	85-90
GCF_002564465.1__GCF_002128425.1	0.3994114002154612	0.3898	0.3898	549	0.9345	17.0	0.032739314051918746	0.032739314051918746	0.032739314051918746	-0.009611400215461197	-0.29357365888055015	(431.0, 580.0]	90-95
GCF_902497625.1__GCF_000633255.1	0.5555485151493101	0.42029	0.57971	276	0.7833	10.0	0.04180844252484925	0.04180844252484925	0.04180844252484925	0.024161484850689807	0.5779092305657929	(229.0, 314.0]	80-85
GCF_011742555.1__GCF_900110505.1	0.3557410101193519	0.38645	0.38645	251	0.9494	24.0	0.04290686531309432	0.04290686531309432	0.04290686531309432	0.03070898988064813	0.7157127340010169	(229.0, 314.0]	80-85
GCA_900472575.1__GCF_014201355.1	0.3733433998267674	0.36879	0.36879	2153	0.9789	15.0	0.024142567818294273	0.024142567818294273	0.024142567818294273	-0.00455339982676739	-0.18860461989950406	(1373.0, 7401.0]	90-95
GCF_002812085.1__GCF_000017685.1	0.8949883195438151	0.22917	0.77083	96	0.9032	0.0	0.0564604646978751	0.05646046469787509	0.05646046469787509	-0.12415831954381507	-2.199031131043592	(63.0, 114.0]	80-85
GCA_900546675.1__GCF_000212375.1	0.439283039367902	0.47244	0.47244	381	0.7842	60.0	0.0374716999561002	0.0374716999561002	0.0374716999561002	0.033156960632098054	0.8848533872480548	(314.0, 431.0]	90-95
GCF_018861905.1__GCF_018861325.1	0.5702714654452676	0.43436	0.56564	937	0.9658	24.0	0.028541458193619734	0.028541458193619734	0.028541458193619734	-0.004631465445267602	-0.16227150742784885	(853.0, 1373.0]	90-95
GCF_002382885.1__GCF_016901035.1	0.5276502756380015	0.48633	0.51367	1427	0.9487	17.0	0.02614465311679115	0.026144653116791147	0.026144653116791147	-0.013980275638001527	-0.534727906908921	(1373.0, 7401.0]	90-95
GCF_002113165.1__GCF_012975065.1	0.509584180307407	0.48451	0.48451	1259	0.9698	46.0	0.02680695972737193	0.02680695972737193	0.02680695972737193	-0.025074180307407046	-0.9353608377232132	(853.0, 1373.0]	90-95
GCF_014397785.1__GCF_001580545.1	0.6504165729827892	0.36349	0.63651	1901	0.9759	34.0	0.024562111843365524	0.024562111843365524	0.024562111843365524	-0.01390657298278919	-0.5661798574761191	(1373.0, 7401.0]	90-95
GCA_017516465.1__GCA_017461395.1	0.4369010059433333	0.42424	0.42424	198	0.9067	13.0	0.047703692723335626	0.047703692723335626	0.047703692723335626	-0.012661005943333303	-0.2654093471707235	(166.0, 229.0]	85-90
GCF_004339525.1__GCA_900129595.1	0.418243163648703	0.4026	0.4026	154	0.9919	9.0	0.05262279473492723	0.05262279473492723	0.05262279473492723	-0.015643163648702996	-0.29726972365305004	(114.0, 166.0]	80-85
GCA_004551485.1__GCF_015992245.1	0.3855863051574	0.35323	0.35323	201	0.84	25.0	0.04614879325612984	0.04614879325612984	0.04614879325612984	-0.03235630515740001	-0.7011300377416086	(166.0, 229.0]	80-85
GCF_018688315.1__GCF_000019745.1	0.1850069309388836	0.18033	0.18033	61	1.0	2.0	0.06375454095230663	0.06375454095230663	0.06375454095230663	-0.0046769309388836056	-0.07335839720628393	(1.999, 63.0]	80-85
GCA_003583745.1__GCF_009469765.1	0.4958405609440277	0.48667	0.51333	150	0.9248	21.0	0.05408451755628407	0.05408451755628407	0.05408451755628407	0.017489439055972278	0.3233723780150496	(114.0, 166.0]	80-85
GCF_002584985.1__GCF_001595725.1	0.4954076120360606	0.43709	0.56291	604	0.9187	22.0	0.032138943676249934	0.032138943676249934	0.032138943676249934	0.06750238796393943	2.1003300122095303	(580.0, 853.0]	90-95
GCF_003289965.1__GCF_003952425.1	0.3264634508445896	0.32794	0.32794	2223	0.9941	38.0	0.02386129477261536	0.02386129477261536	0.02386129477261536	0.0014765491554104004	0.061880512750086644	(1373.0, 7401.0]	90-95
GCA_903921665.1__GCA_903913915.1	0.5151893005441585	0.46212	0.53788	264	0.2768	0.0	0.04285227968646794	0.04285227968646794	0.04285227968646794	0.022690699455841568	0.5295097395485105	(229.0, 314.0]	85-90
GCF_001983165.1__GCF_016925675.1	0.4619279923486253	0.49237	0.49237	1507	0.9375	2.0	0.025878450909743216	0.025878450909743216	0.025878450909743216	0.03044200765137467	1.1763458236950837	(1373.0, 7401.0]	90-95
GCF_013177695.1__GCF_902859805.1	0.4962277041747516	0.49083	0.50917	1691	0.9194	59.0	0.025348152733686333	0.02534815273368633	0.02534815273368633	0.012942295825248418	0.5105814203197855	(1373.0, 7401.0]	85-90
GCA_900551185.1__GCA_900541885.1	0.5303272052909458	0.45225	0.54775	1110	0.7762	5.0	0.027493623929135947	0.027493623929135947	0.027493623929135947	0.017422794709054168	0.6337030998154677	(853.0, 1373.0]	90-95
GCA_002839575.1__GCF_900095385.1	0.5496700675991844	0.48634	0.51366	183	0.3556	4.0	0.049732899151564376	0.049732899151564376	0.049732899151564376	-0.03601006759918435	-0.724069342698909	(166.0, 229.0]	85-90
GCF_018861145.1__GCF_001956695.1	0.5835755423446484	0.41791	0.58209	67	0.697	9.0	0.07668715695249574	0.07668715695249576	0.07668715695249576	-0.0014855423446483718	-0.019371461972030053	(63.0, 114.0]	80-85
GCF_001269815.1__GCF_004124275.1	0.1659518322869167	0.10877	0.10877	1471	0.9789	34.0	0.02278955443393637	0.02278955443393637	0.02278955443393637	-0.0571818322869167	-2.509124627806067	(1373.0, 7401.0]	90-95
GCA_003255745.1__GCF_003259195.1	0.520063883084601	0.42169	0.57831	83	0.7049	5.0	0.06956469953931506	0.06956469953931506	0.06956469953931506	0.05824611691539894	0.8372941635790531	(63.0, 114.0]	80-85
GCF_001908205.1__GCF_018129995.1	0.437162337374849	0.42916	0.42916	967	0.8066	29.0	0.028306824928197357	0.028306824928197357	0.028306824928197357	-0.008002337374849011	-0.2826999282027431	(853.0, 1373.0]	85-90
GCA_003278735.1__GCF_017695975.1	0.5003768171953503	0.47887	0.47887	213	0.8673	3.0	0.04671568931203512	0.04671568931203512	0.04671568931203512	-0.021506817195350303	-0.46037674948338214	(166.0, 229.0]	90-95
GCF_001730295.1__GCF_000407445.1	0.5201383815776617	0.47959	0.52041	98	0.7742	2.0	0.06519656163288845	0.06519656163288844	0.06519656163288844	0.00027161842233836	0.004166146427595377	(63.0, 114.0]	80-85
GCF_013114835.1__GCF_009930815.1	0.4558846004701253	0.41044	0.41044	843	0.9786	50.0	0.029188453322933256	0.029188453322933256	0.029188453322933256	-0.045444600470125274	-1.5569376001988986	(580.0, 853.0]	85-90
GCF_000960085.1__GCA_905221225.1	0.5801903185982094	0.45588	0.45588	68	0.9434	19.0	0.07685446063276316	0.07685446063276316	0.07685446063276316	-0.12431031859820935	-1.6174769502606552	(63.0, 114.0]	80-85
GCF_002096355.1__GCF_000959945.1	0.5322561951670511	0.36695	0.63305	357	0.9943	9.0	0.037401784999120676	0.037401784999120676	0.037401784999120676	0.10079380483294886	2.6948928997725257	(314.0, 431.0]	90-95
GCA_003602285.1__GCF_009828595.1	0.210187750125807	0.16933	0.16933	1128	0.9945	23.0	0.024653460909170543	0.024653460909170543	0.024653460909170543	-0.040857750125807	-1.6572825323120788	(853.0, 1373.0]	90-95
GCF_005406215.1__GCF_005406205.1	0.456085858129424	0.31507	0.31507	146	0.8729	3.0	0.05141298315790011	0.05141298315790011	0.05141298315790011	-0.14101585812942397	-2.7428063782320224	(114.0, 166.0]	85-90
GCA_900319345.1__GCA_902801845.1	0.5013559266512706	0.38857	0.61143	175	0.7866	42.0	0.04961964565258402	0.04961964565258402	0.04961964565258402	0.11007407334872943	2.21835669926831	(166.0, 229.0]	85-90
GCF_001884045.1__GCF_000299035.1	0.2990364271916107	0.24183	0.24183	153	0.7591	13.0	0.047144196799381616	0.047144196799381616	0.047144196799381616	-0.05720642719161073	-1.2134351855658532	(114.0, 166.0]	80-85
GCF_001757995.1__GCF_001595725.1	0.0496155440735125	0.02889	0.02889	450	0.915	31.0	0.02267194905710579	0.02267194905710579	0.02267194905710579	-0.0207255440735125	-0.9141491991407218	(431.0, 580.0]	85-90
GCA_003132525.1__GCA_003131685.1	0.5914158418559464	0.44615	0.55385	130	0.7719	0.0	0.05726263159002898	0.05726263159002898	0.05726263159002898	-0.03756584185594647	-0.6560271648864935	(114.0, 166.0]	80-85
GCA_902594855.1__GCA_902570035.1	0.1016195789469303	0.09057	0.09057	265	0.976	0.0	0.02979466401197394	0.02979466401197394	0.02979466401197394	-0.011049578946930302	-0.3708576456002214	(229.0, 314.0]	90-95
GCA_015061185.1__GCA_017630395.1	0.5343652866542589	0.47764	0.47764	492	0.9126	8.0	0.034394029713337625	0.034394029713337625	0.034394029713337625	-0.056725286654258855	-1.6492771311487648	(431.0, 580.0]	90-95
GCF_002240415.1__GCF_000237325.1	0.9886213379885814	0.00873	0.99127	229	1.0	11.0	0.02184228359928149	0.02184228359928149	0.02184228359928149	0.0026486620114185566	0.12126305380934095	(166.0, 229.0]	85-90
GCA_003216235.1__GCA_902624185.1	0.4675544862505097	0.33333	0.33333	9	1.0	0.0	0.1937933610531245	0.1937933610531245	0.1937933610531245	-0.1342244862505097	-0.6926165350613575	(1.999, 63.0]	80-85
GCF_003052295.1__GCA_002155105.1	0.164780661482693	0.15166	0.15166	422	0.9976	11.0	0.029644377342150256	0.029644377342150256	0.029644377342150256	-0.013120661482693002	-0.44260202638957824	(314.0, 431.0]	90-95
GCF_003112555.1__GCA_002128465.1	0.432884421782527	0.45073	0.45073	477	0.9819	10.0	0.03465336708233987	0.03465336708233987	0.03465336708233987	0.017845578217473013	0.514973860262125	(431.0, 580.0]	80-85
GCF_002240415.1__GCF_000520815.1	0.5832728366338494	0.42642	0.57358	265	1.0	10.0	0.042525178749500646	0.04252517874950064	0.04252517874950064	-0.009692836633849455	-0.22793170819918718	(229.0, 314.0]	85-90
GCF_018742245.1__GCA_018966865.1	0.0071500821964582	0.00334	0.00334	1495	1.0	21.0	0.02058151802627671	0.02058151802627671	0.02058151802627671	-0.0038100821964581998	-0.18512153435882692	(1373.0, 7401.0]	90-95
GCA_900556915.1__GCF_000156655.1	0.438810753996636	0.45492	0.45492	488	0.4715	4.0	0.0344162550226431	0.0344162550226431	0.0344162550226431	0.016109246003363997	0.4680708575864928	(431.0, 580.0]	95-100
GCF_003234175.1__GCF_001864835.1	0.6899565903125675	0.25652	0.74348	230	0.9763	8.0	0.04083352226649932	0.04083352226649931	0.04083352226649931	0.05352340968743252	1.310771315247136	(229.0, 314.0]	80-85
GCF_000504225.1__GCA_902571135.1	0.424598515881001	0.42857	0.42857	112	0.9897	2.0	0.06090055005545634	0.06090055005545634	0.06090055005545634	0.0039714841189990024	0.06521261491698432	(63.0, 114.0]	90-95
GCF_003182195.1__GCF_003056305.1	0.4019920096627334	0.45794	0.45794	214	0.8529	25.0	0.04652769542155641	0.04652769542155641	0.04652769542155641	0.05594799033726661	1.2024663983539092	(166.0, 229.0]	80-85
GCF_000012485.1__GCA_001622165.1	0.0012096069249996	0.00181	0.00181	1102	0.9991	6.0	0.020560053527157084	0.020560053527157084	0.020560053527157084	0.0006003930750004	0.02920192178524054	(853.0, 1373.0]	90-95
GCF_002964575.1__GCF_002960445.1	0.578251304114296	0.45131	0.54869	421	0.9264	17.0	0.03612329417963703	0.036123294179637035	0.036123294179637035	-0.029561304114296028	-0.8183446384289047	(314.0, 431.0]	90-95
GCF_007280575.1__GCF_000718015.1	0.4920779887770788	0.48131	0.48131	2167	0.7495	11.0	0.024362252063485416	0.024362252063485416	0.024362252063485416	-0.010767988777078796	-0.44199480200018343	(1373.0, 7401.0]	90-95
GCA_902610585.1__GCA_902519835.1	0.5117179952974914	0.44106	0.44106	263	0.9778	3.0	0.04277898674425797	0.04277898674425797	0.04277898674425797	-0.0706579952974914	-1.6516986650455319	(229.0, 314.0]	90-95
GCF_001688725.2__GCA_000613385.1	0.4930885692594129	0.45479	0.45479	1106	0.999	15.0	0.027521525490910484	0.027521525490910484	0.027521525490910484	-0.038298569259412885	-1.3915859886495656	(853.0, 1373.0]	90-95
GCA_016844465.1__GCA_003569705.1	0.5378549930302553	0.5	0.5	34	0.1481	0.0	0.1071404383480475	0.1071404383480475	0.1071404383480475	-0.0378549930302553	-0.3533212446572481	(1.999, 63.0]	85-90
GCF_014298075.1__GCF_000215745.1	0.8583947610192165	0.14384	0.85616	146	1.0	6.0	0.04109579369016563	0.04109579369016563	0.04109579369016563	-0.0022347610192164913	-0.05437931278478453	(114.0, 166.0]	80-85
GCF_014650895.1__GCF_014649015.1	0.4590072377128269	0.41053	0.41053	665	0.9539	26.0	0.031105614635371065	0.031105614635371065	0.031105614635371065	-0.048477237712826915	-1.5584722655729841	(580.0, 853.0]	85-90
GCF_017876095.1__GCF_000283655.1	0.4700275399990065	0.48707	0.48707	464	0.9606	219.0	0.035072110257444514	0.035072110257444514	0.035072110257444514	0.01704246000099352	0.48592627805668	(431.0, 580.0]	80-85
GCF_002926165.1__GCF_900091555.1	0.5281687107716524	0.455	0.455	400	0.7068	23.0	0.036778200064712246	0.036778200064712246	0.036778200064712246	-0.07316871077165238	-1.989458718559093	(314.0, 431.0]	85-90
GCA_017859995.1__GCA_016714685.1	0.4951040603946174	0.46486	0.53514	185	0.323	3.0	0.04942310879355385	0.04942310879355385	0.04942310879355385	0.04003593960538254	0.810065181707152	(166.0, 229.0]	80-85
GCF_001429605.1__GCF_013408925.1	0.715144101050951	0.32364	0.67636	275	0.9708	2.0	0.0402171408143163	0.04021714081431629	0.04021714081431629	-0.03878410105095109	-0.9643674380040693	(229.0, 314.0]	80-85
GCA_902602515.1__GCA_902570155.1	0.4725367531541297	0.2093	0.2093	43	0.9032	0.0	0.07879514048290626	0.07879514048290626	0.07879514048290626	-0.26323675315412964	-3.340773955612605	(1.999, 63.0]	85-90
GCF_002210235.1__GCF_016405855.1	0.3614262135639805	0.39286	0.39286	112	0.7653	2.0	0.060193409603187815	0.060193409603187815	0.060193409603187815	0.03143378643601946	0.5222130901578758	(63.0, 114.0]	80-85
GCA_004557645.1__GCA_017483025.1	0.6273207583066124	0.35526	0.64474	76	0.6667	0.0	0.07037780563067787	0.07037780563067786	0.07037780563067786	0.0174192416933876	0.24751044078865836	(63.0, 114.0]	80-85
GCF_000411475.1__GCF_000960085.1	0.4757837005075204	0.4898	0.4898	392	1.0	3.0	0.037135353769579695	0.037135353769579695	0.037135353769579695	0.014016299492479622	0.37743815716551504	(314.0, 431.0]	90-95
GCF_018070575.1__GCF_900091625.1	0.6152398327578841	0.37545	0.62455	1401	0.9771	19.0	0.025922510472709017	0.025922510472709017	0.025922510472709017	0.009310167242115974	0.3591537652928189	(1373.0, 7401.0]	90-95
GCF_003045025.1__GCF_001618065.1	0.6085163497638988	0.4188	0.5812	936	0.9944	7.0	0.028484466194032394	0.028484466194032394	0.028484466194032394	-0.02731634976389874	-0.9589911068658755	(853.0, 1373.0]	90-95
GCF_002101315.1__GCA_902617625.1	0.5913527038282312	0.30645	0.69355	62	0.9783	0.0	0.0746727537908552	0.07467275379085518	0.07467275379085518	0.10219729617176876	1.3686022141088412	(1.999, 63.0]	90-95
GCF_016741775.1__GCF_014650595.1	0.5937132295724741	0.3895	0.6105	819	0.9832	27.0	0.029273259622695405	0.029273259622695405	0.029273259622695405	0.016786770427525965	0.5734506728629315	(580.0, 853.0]	85-90
GCF_900188105.1__GCF_008327685.1	0.5564665469003429	0.4685	0.5315	2143	0.9887	41.0	0.024392797889829565	0.024392797889829565	0.024392797889829565	-0.024966546900342945	-1.0235212464394092	(1373.0, 7401.0]	90-95
