q_acc	r_acc	ani_u	se_u	ani_g_raw	alpha_raw	lrt	nll_het	nll_null	n_tags	retention
GCF_000312485.1	GCF_001155565.1	88.59733291337733	0.20248371798125075	79.58655728817297	1.5647632398299687	147.4785698937476	1383.5662467682778	1457.3055317151516	2026	0.21672352493936634
GCA_018817585.1	GCA_018817165.1	89.86255027194649	0.38131165819192653	89.45886478427309	12.781486355835694	1.0794710159186707	402.656938780496	403.1966742884553	442	0.2986022010047894
GCF_000213785.1	GCA_002878215.1	92.13995335424423	0.24690178099002602	92.27413666343207	283.813509718651	0.0	837.9898823668603	837.8033517475553	699	0.46101522584748744
GCF_000817735.3	GCF_000317125.1	94.73757827358898	0.06291239119560896	93.55924810162558	1.9678445314082378	324.9254308837626	8267.032239745555	8429.494955187436	6485	0.620350287918904
GCA_002414665.1	GCA_002416125.1	92.61957523696296	0.07691339288070387	92.12995859791636	6.98493630493306	47.36308598339201	7293.621138413575	7317.302681405271	6368	0.44812053711936256
GCA_002897695.1	GCA_013151915.1	88.99353602469722	0.307995778913121	87.7265184266207	6.784151343742322	6.253370493737975	626.972582100431	630.0992673473	801	0.2459288084154414
GCA_003279455.1	GCA_003280265.1	94.07436822457622	0.2569947869869363	93.66844466364071	5.394527091291249	4.253929496700721	599.4989855665782	601.6259503149286	466	0.5890149597290689
GCA_900541905.1	GCA_900542375.1	96.07151863671169	0.12091390620858163	95.67068360817193	2.948047439780061	20.13352401545717	1604.629477694034	1614.6962397017626	1206	0.7309205682111741
GCA_002687935.1	GCA_002495465.1	89.89332491187601	0.4447416889009178	88.54970083528568	5.239459118530733	4.350652130583171	307.2077297505971	309.38305581588867	333	0.31086506804771435
GCA_904424815.1	GCA_900760665.1	94.48930679338852	0.09745567536192373	93.78471162762891	3.2581575523800375	64.10377167641946	3590.258135410333	3622.310021248543	2784	0.5986084780720483
GCA_002714165.1	GCA_002720285.1	95.7350203661424	0.1172978975474176	93.65284088264298	0.8915249320833912	189.22108164645533	1895.4451553187043	1990.055696141932	1513	0.6995797464674975
GCA_014381545.1	GCA_013202725.1	95.60986516587249	0.2398982252815613	95.62887819098161	56.34538227695679	0.024620378348686245	460.9331666622362	460.94547685141055	339	0.6974210374294552
GCA_002841435.1	GCA_002841495.1	91.8070853739359	0.27836314588220223	91.9469844364248	283.813509718651	0.0	671.864372537269	671.774315857517	580	0.42921027649477944
GCA_002703375.1	GCA_002704045.1	95.06763264091094	0.41452371749011035	95.12893081304898	283.813509718651	0.0	176.92479124735468	176.8858805293224	129	0.6637100447608748
GCA_017941235.1	GCA_002477275.1	91.23026946155836	1.033976635920299	90.06546560595231	4.3435825072709076	0.8770866656338967	53.848094066442755	54.2866373992597	51	0.40629068509061655
GCA_012842495.1	GCA_014896535.1	89.73596106527866	0.20335939105046558	88.35423914505795	5.394527091291249	18.453087487741413	1413.4684248092576	1422.6949685531283	1622	0.28779597515196687
GCF_001696685.1	GCF_000438455.1	96.6561449811184	0.13391495176210522	96.33659305160725	2.6234136766681906	12.282330575883407	1067.1493908163043	1073.290556104246	819	0.7788418417375353
GCA_014874475.1	GCA_014360895.1	92.81135486244007	0.4158171256353741	92.91735411643747	283.813509718651	0.0	250.4132123481223	250.39146715267086	209	0.4710955892361065
GCA_001766965.1	GCA_011055645.1	96.27125793716456	0.19355474246633533	96.00672878299441	3.7074612216309677	4.491957276983385	569.9231099929965	572.1690886314882	423	0.7429919237161549
GCA_014238395.1	GCA_014238475.1								0	
GCF_014203225.1	GCF_000178955.2	95.17166654284634	0.044259508006818306	94.46867001060156	2.6234136766681906	320.6416048133906	15074.509908705817	15234.830711112512	11523	0.6534793907303735
GCA_011373895.1	GCA_011373445.1	92.50461776604531	0.2499033807996417	92.26005508097117	11.23251028437962	1.921582217124751	766.6534103102205	767.6142014187828	654	0.46872963551951924
GCF_018642185.1	GCA_003176115.1	92.71572141085237	0.3360996410915393	92.83337437025693	283.813509718651	0.0	410.93091629221993	410.84062777286664	333	0.4894573501669664
GCA_018725485.1	GCA_018725175.1	90.83395942618642	0.797012041430948	91.01728862851573	283.813509718651	0.0	90.4727526861224	90.437935433711	83	0.3757594844392021
GCF_006376675.1	GCF_902825325.1	92.76481668929273	0.06515445386594182	91.04864520452098	2.443971219232322	396.3930661261329	10206.137390677446	10404.333923740513	8987	0.463446676207965
GCA_002707655.1	GCA_002726945.1	93.23016836392321	0.2214266578233815	92.4070875247303	3.8171879095811088	13.516280490462123	849.6519463839804	856.4100866292115	705	0.5013225956327632
GCF_900107095.1	GCF_002564105.1	89.10622765621204	0.10794267249573898	87.88918157041445	7.1916637338839795	43.05356221186412	4731.653807765335	4753.180588871267	6219	0.2342920062127273
GCF_000745315.1	GCF_900142975.1	88.5482688146726	0.2049371219652984	85.40463172499865	3.354586568267391	48.587518729392286	1516.2767458364096	1540.5705052011058	1986	0.24185065078127452
GCA_910579535.1	GCA_910583945.1	96.33002883839234	0.4236533046837897	95.6677591577601	1.729363340204262	3.276474021862498	128.24505377021782	129.88329078114907	100	0.7604124803685931
GCF_900168685.1	GCF_014836905.1	86.61040756930595	0.326265823755329	78.1235574684569	2.1748454368142185	43.36159094070467	602.4581108545841	624.1389063249364	1114	0.1525104737208025
GCF_019166065.1	GCF_002209565.1	90.35036401255311	0.08568757354068339	88.59406941203623	4.218724383004947	145.27937621570527	7032.936885823205	7105.576573931057	7933	0.2993677562610728
GCF_008330225.1	GCA_003151775.1	90.58562316104914	0.23563457946719907	89.87440353881372	7.948167045262953	6.200023699585472	958.3217739890849	961.4217858388777	1011	0.3236813204649037
GCA_018695085.1	GCA_905612515.1	94.50922532580246	0.26284177106445417	94.26236153851434	7.1916637338839795	2.0955554234316196	499.1199897496617	500.16776746137754	379	0.6068762880281127
GCA_902615915.1	GCA_002170005.2	92.53527799005484	0.22415530722093122	92.29254020096828	10.909627004838343	2.4941219390268543	959.598894659537	960.8459556290504	810	0.47397007392563945
GCF_001577755.1	GCF_009913235.1	86.82290666848064	0.17765939484423685	80.51512486422249	2.6234136766681906	115.44319177409398	2071.3797053968333	2129.1013012838803	3590	0.16613396868492725
GCA_012719115.1	GCA_002421585.1	95.45452034803542	0.3736541558727337	95.50686841181334	283.813509718651	0.0	191.03320934362404	191.0159843310941	135	0.6808407079964502
GCF_900104895.1	GCF_002936985.1	97.65113290486453	0.03399315981122694	97.41255687621555	2.2113550311558425	97.49977203750313	9603.668791111457	9652.418677130208	7992	0.8474218937890676
GCA_002428805.1	GCA_905216205.1	89.25198003764035	0.9875863104400019	89.45756235826539	283.813509718651	0.0	66.30548273435318	66.295505543077	75	0.2923773888324195
GCF_000011905.1	GCF_001889305.1	93.44396138943176	0.19455226513962587	91.35639533123317	1.7805458881095184	64.32247601950485	1100.3438900647757	1132.505128074528	936	0.5281670820763278
GCA_011051565.1	GCA_013152485.1	88.65884380280006	0.33889450598277726	88.87397437395337	283.813509718651	0.0	517.6901136270119	517.6879020644744	685	0.2271542912983126
GCA_003525525.1	GCF_000702665.1	96.7775331997641	0.05964658498884699	96.42492992242634	2.5163034302254443	63.56153463468945	4983.146125457327	5014.926892774672	3832	0.7821264337190099
GCA_015660315.1	GCA_018672475.1	96.101797088838	0.054398571691112646	95.94958360259606	6.589138031551718	22.838354624325802	7523.303790275926	7534.722967588089	5575	0.7280952582359832
GCA_009776435.1	GCA_009782565.1	91.45680931977049	0.4396304376749447	91.60494066614505	283.813509718651	0.0	247.6603265288562	247.63078381950186	234	0.3694065176848678
GCF_013372105.1	GCF_004357905.1	90.92494340297132	0.2105856426244932	90.21213846436544	6.784151343742322	9.738351287868682	1292.8214637231495	1297.6906393670838	1249	0.3778268710453468
GCA_900759105.1	GCA_900553245.1	93.4009751151236	0.39061690678511374	92.87388363699264	5.088848640517972	2.6337433972011013	277.5560995831782	278.87297128177875	220	0.5270308581421327
GCF_003121705.1	GCF_004786095.1	88.58039949153891	0.13049775510558365	84.81851482317528	3.1645004295160937	120.25453283395018	3310.5224515929663	3370.6497180099414	4790	0.2094427468155351
GCA_011524395.1	GCF_000211815.1	95.59935072609001	0.08976529692022787	94.9744843147407	2.5480025361421035	64.32638585952645	3410.456939506382	3442.620132436145	2585	0.6951069792167712
GCF_900107305.1	GCF_004341445.1	91.05925887987739	0.18680456168881837	90.40380448130935	7.404509504937814	10.518500270448385	1556.9676227171512	1562.2268728523754	1514	0.3689790501198155
GCF_014333445.1	GCA_902363255.1	90.16471813329892	0.6460682862213025	90.22723523056045	50.98245167538664	0.024321963110480738	146.64270048971935	146.6548614712746	152	0.3396155356978301
GCA_011053445.1	GCA_011056055.1	91.3697407340354	0.24422715899642902	91.51238982369725	283.813509718651	0.0	819.9067553335409	819.845333656551	795	0.3691939971768452
GCA_015489765.1	GCA_011322715.1	96.98971028525459	0.2306062779702201	96.59394404653767	1.8875002400771668	5.969285201996286	304.9399611235484	307.92460372454656	238	0.7989850839032603
GCA_011053475.1	GCA_011333465.1	92.73825348155735	0.1311841370863391	92.03341583691322	4.94256752467296	29.69415350181407	2746.251278803581	2761.098355554488	2320	0.48754301293988894
GCA_016208085.1	GCA_018829985.1	93.42075156193269	0.3780041943867258	93.5122927362211	283.813509718651	0.0	287.456000152518	287.42665769546016	226	0.5264617828756202
GCA_018335695.1	GCA_018333635.1	92.24116033224848	0.16074173707172817	88.70398922952363	1.5197834558110268	148.6194300980087	1813.9931767457697	1888.302891794774	1690	0.43496963989034726
GCA_002719315.1	GCA_902560065.1	97.4287974031901	0.14206978633863462	97.22492274920174	2.5480025361421035	4.654427386310317	665.5296799410414	667.8568936341966	558	0.8377000404010339
GCF_000306965.1	GCF_016908375.1	92.70911199204394	0.11728281262015511	91.49939371630988	3.1645004295160937	82.31382885061066	3404.7975319115912	3445.9544463368966	2920	0.4816527378434618
GCA_902581045.1	GCA_002713455.1	96.96945803656493	0.7927295723662661	96.40249698021718	1.1400022760576265	0.9957415049315088	27.063952774591918	27.561823527057673	22	0.8054418138817105
GCF_014323405.1	GCF_012317385.1	89.64031634879021	0.37759553579202954	89.83864511587674	283.813509718651	0.0	447.75412150127227	447.72076655800674	475	0.312204208776286
GCA_003141195.1	GCA_001873745.1	93.16203153446845	0.30876645801224106	93.25751821137496	283.813509718651	0.0	447.69668227175237	447.6775766482363	359	0.504166443512564
GCA_012798745.1	GCA_002305015.1	92.16936464446972	0.49392290346040485	90.7975904549906	3.354586568267391	4.869369836060002	193.63250159433537	196.06718651236537	175	0.42735687306788644
GCA_012517765.1	GCA_002070635.1	92.91350209051303	0.2411445666692522	92.6207598185975	9.196055803071975	2.7472300561018983	762.6438998978786	764.0175149259295	632	0.4876915432012972
GCF_900129635.1	GCF_000242455.2	88.4158637012733	0.0821600853283768	83.91538481893839	2.780997657853321	402.39500099914585	8630.206992464398	8831.404492963971	12580	0.2100521165124275
GCF_014647455.2	GCF_017874335.1	91.03160937215807	0.2724473022932393	86.906636126733	1.7805458881095184	51.242252482702725	687.5961523729077	713.217278614259	730	0.348105264103962
GCA_002424365.1	GCA_012729715.1	94.24667178085399	0.5844026162193319	92.68445935718424	1.5647632398299687	6.159816874286406	110.19235006182947	113.27225849897268	86	0.5888897155606911
GCF_900111105.1	GCF_018494085.1	87.48653021681476	0.23417866454585579	70.50842122852733	1.15436344270387	182.4335666023817	1080.6646830026452	1171.881466303836	1876	0.17726847991176273
GCA_017390595.1	GCA_017442105.1	94.21145100403523	0.17190966012369283	93.96527877055777	7.6236546976459225	4.789960611490187	1220.5637473031493	1222.9587276088944	933	0.5809042121862591
GCF_000184345.1	GCF_000147075.1	96.36240118669645	0.0718088655025279	94.94949229887335	0.9450773128508537	308.4806098672598	4266.525708115189	4420.766013048819	3411	0.7505586975331258
GCF_000317225.1	GCF_000317245.1	92.60451060801924	0.3401439567223858	92.30432877545223	9.587499772641271	1.3421043031623867	398.8692233502374	399.5402755018186	340	0.4681303053070259
GCF_009718825.1	GCF_006517395.1	92.48967548697225	0.14065035906839105	91.27430115855498	3.2581575523800375	57.421714981835066	2489.659430510696	2518.3702880016135	2157	0.47315540302279896
GCF_000828075.3	GCF_002368435.1	93.91634307755116	0.06964228704436462	92.15008231255604	1.7805458881095184	412.6316107305647	8006.645343288354	8212.961148653636	6586	0.5630787294097681
GCA_002418945.1	GCA_017992765.1	90.50372855956995	0.17797277290235342	89.64963873753177	6.98493630493306	13.947870510400662	1714.039958489613	1721.0138937448132	1809	0.32529398251266484
GCF_015356815.1	GCF_018642185.1	93.38486097800065	0.21601158762427813	93.47542598559193	283.813509718651	0.0	913.2734898467181	913.218285521549	716	0.5347557005472748
GCA_005879815.1	GCA_005880165.1	95.01868485271736	0.13511778765682422	94.6028972452479	4.166240215837463	17.25579020838859	1649.496722006422	1658.1246171106163	1241	0.6388972847559237
GCA_003158895.1	GCA_003153855.1	92.33218946960497	0.14750450495171802	91.17287272661356	3.7074612216309677	42.95172203569564	2071.0989314915505	2092.5747925093983	1872	0.42921761080952686
GCF_000243155.2	GCF_900143285.1	88.54550173172373	0.18136944095855956	86.11780753676285	4.218724383004947	42.893351740108756	1914.3310786076877	1935.777754477742	2514	0.23724812338990905
GCF_000328685.1	GCA_003559215.1	90.46172024234147	0.1584234403823906	89.24075069114203	5.394527091291249	27.114983254449726	2120.613329326523	2134.170820953748	2320	0.3131607852804219
GCA_013330765.1	GCA_013330925.1	91.68639487317172	0.48533751294795946	91.82651777934744	283.813509718651	0.0	199.23676086898627	199.20789627659698	185	0.38527151334062554
GCA_016932435.1	GCA_001796415.1	94.1886327070334	0.9277525594528812	94.25920021904946	283.813509718651	0.0	41.70566901009678	41.69814486994527	32	0.5832420968025895
GCA_012510295.1	GCA_012521035.1	94.95488828279706	0.22817725819675033	95.01426559462824	283.813509718651	0.0	573.8284549719514	573.7511499693805	419	0.6363738598200964
GCA_018993265.1	GCF_014697615.1	93.66457585389547	0.1603857486973962	92.72853346112528	3.1645004295160937	33.27030476767868	1552.2478807967418	1568.8830331805812	1257	0.5415562129385756
GCA_015491705.1	GCA_013152795.1	93.98408704467151	0.37830177686985034	94.07203132018574	283.813509718651	0.0	252.1669255274159	252.10221080432953	190	0.5629980912560727
GCF_000018425.1	GCA_002294005.1	90.87156145919212	0.2598160721797837	89.8407639355068	5.624153264053135	8.833245344223997	785.2278345399536	789.6444572120656	806	0.34466889486391916
GCA_018883285.1	GCA_903887035.1	97.57266184487396	0.1374089597832335	97.37555818432965	2.443971219232322	5.575595091895821	609.7100958717758	612.4978934177237	497	0.8420138590394065
GCA_018365895.1	GCF_018228665.1	96.33448696588754	0.09252269646647256	95.6440285278894	1.631369744526313	77.61361197693714	2582.4519839392037	2621.2587899276723	1991	0.7542679025754052
GCF_017310545.1	GCA_000526255.1	93.23071362105357	0.09426581732616524	91.70978291821201	2.3737182283699307	170.94352998122304	4711.406218330141	4796.877983320753	4001	0.5037590753066851
GCF_014694315.1	GCF_001428005.1	88.41772619867362	0.1566968790331405	85.18792039694429	3.60088867393635	71.46476832231292	2396.910920781386	2432.6433049425423	3447	0.210700030060272
GCA_012517635.1	GCA_012517485.1	92.62105023726548	0.5250376428774772	92.76117138560869	283.813509718651	0.0	169.62165685383712	169.54453298803617	132	0.4819702518328925
GCA_900554395.1	GCA_000436095.1	91.91816805762724	0.4049565053000413	92.04784079783698	283.813509718651	0.0	290.52584016649075	290.5150599674891	261	0.4106437964726455
GCA_017612805.1	GCA_016282415.1								0	
GCA_002400405.1	GCA_002328565.1	96.96847298412614	0.5797773416390923	94.23110884736086	0.37627512675703945	10.168965157917725	51.20163843607301	56.286121015031874	44	0.8034346681489275
GCA_903847545.1	GCA_903859215.1	93.92154500623144	0.12336107944140037	93.62363663957255	7.404509504937814	11.13236049754778	2415.971951054711	2421.538131303485	1901	0.5501084280857479
GCA_017428635.1	GCA_017545225.1	92.08303172826365	0.23313505138637067	90.60978758712464	3.2581575523800375	23.234208596339613	880.9916160766013	892.6087203747711	809	0.4215390658656202
GCA_012727895.1	GCA_012839115.1	89.26479179675269	0.3991025076274627	89.23688272636653	34.031181918388384	0.17948464543178488	384.2176051578535	384.3073474805694	450	0.2693188260355904
GCA_014584315.1	GCA_900696545.1	89.832949915113	0.12809403328642652	89.17138858472626	9.871253137244736	15.454029105882	3299.45598166629	3307.182996219231	3888	0.274128136691933
GCF_904420205.1	GCA_900542005.1	89.15944944569418	0.20436374167473992	87.05420512817646	4.472135954999578	28.13953642023307	1367.73341571741	1381.8031839275266	1746	0.24694253437696037
GCA_009694585.1	GCA_014190275.1	88.91059717601284	0.43965008485041146	87.39954777689825	6.138438574092371	3.2967579023159033	293.10547722784275	294.7538561790007	391	0.22809861331612755
GCF_013389365.1	GCF_000745975.1	91.56065597443151	0.5235343197347055	91.70084604003614	283.813509718651	0.0	183.64066441928472	183.61951259685836	170	0.3946672561555442
GCA_012516125.1	GCA_014360195.1	95.53494996971015	0.07372527094653199	95.07278498313887	3.354586568267391	62.82381891132718	4970.128656755461	5001.540566211124	3762	0.683123180561661
GCA_015264885.1	GCF_001071995.1	96.08423708688075	0.14465037314420226	95.71495325913199	3.0735355204331385	12.590984169869898	1144.2969007662557	1150.5923928511907	863	0.7363216998391307
GCF_900110865.1	GCF_000337615.1	89.08798975023959	0.2054389839492379	88.07349508139784	8.183402424142383	9.692530104657635	1347.657165067034	1352.5034301193627	1754	0.23986801677545788
GCA_016198685.1	GCA_018304585.1	92.97753613619906	0.3281019767165802	86.85738829740626	0.8410070728803204	66.16672368951993	400.9895200279409	434.07288187270086	368	0.4906430159156551
GCA_013152225.1	GCA_011682565.1	96.6568075381257	0.09275761479815793	96.55168457547121	6.507164100443355	5.2138890752958105	2133.5952763696796	2136.2022209073275	1600	0.7743456683123925
GCA_017444395.1	GCA_016280345.1	94.07716743941718	0.25678617182620755	94.14762086354901	283.813509718651	0.0	549.8282310410424	549.8260506101227	422	0.5675086485760998
GCA_003212515.1	GCA_003279445.1	88.04250316835852	0.4383413026504197	83.84989675937548	2.8633045638333394	14.75344712782828	344.1424300071686	351.51915357108277	475	0.22454392264184778
GCA_900761525.1	GCA_900552205.1	96.34256741426026	0.27552009048026427	96.35604263869891	46.71108434801815	0.01573333655994702	278.4249683655871	278.4328350338671	208	0.7583294166846524
GCA_002498205.1	GCA_002692465.1	93.17581776318696	1.2623166389400733	93.32839861156471	283.813509718651	0.0	26.144004251668058	26.11671541319506	19	0.5197207322110834
GCF_900109545.1	GCF_900111745.1	96.76263569473474	0.0330867297820643	96.00746916196329	1.3356023565782857	615.2777825343364	16735.857588507224	17043.496479774392	13203	0.7810755953804474
GCA_016180425.1	GCA_001800135.1	93.87837198076909	0.12815125339273895	92.82734329698663	2.6234136766681906	63.870845796764115	2503.045139317085	2534.980562215467	2001	0.573440771939489
GCA_017447745.1	GCA_902770245.1	94.05016668806793	0.20102357483109415	93.64338192730776	5.624153264053135	6.553434520736118	923.4184869563564	926.6952042167245	728	0.5671900755232836
GCA_900539725.1	GCF_000312505.2	91.19968683840823	0.20426785955341692	89.61324995221852	3.453869514621738	31.799010233113222	1335.518552046998	1351.4180571635545	1285	0.3925724966013634
GCA_004322365.1	GCA_007378985.1	90.78749248999371	0.2527706810253286	88.30429104251087	2.7010566988485465	32.1463098544084	850.1112226779014	866.1843776051056	886	0.3480616171372798
GCA_017616855.1	GCA_017620395.1	91.68906579264474	0.20556063363055174	90.79298589554745	5.394527091291249	13.737576025578164	1152.7017590404498	1159.570547053239	1092	0.3928620539766761
GCA_003216835.1	GCA_003279015.1	87.19341341804454	0.4937452364916663	86.1427827532219	9.587499772641271	1.5646237494935349	286.07953968491324	286.86185155966	424	0.19575592889408722
GCA_002849045.2	GCA_014894735.1								0	
GCA_012521405.1	GCA_012523945.1	88.90396471090143	0.7227120776925794	86.08853648894403	3.60088867393635	3.265193095318722	114.68541238417748	116.31800893183684	147	0.24442943824016355
GCA_016719295.1	GCA_016793245.1	92.90232672000258	0.05463015947660882	91.43427363002424	2.7010566988485465	453.51977715906105	14116.680294501522	14343.440183081053	12351	0.47093463291160753
GCA_900544245.1	GCA_900556425.1	93.71839305593774	0.22769767930747592	93.11279863640286	4.472135954999578	8.76692396814019	733.7190062239198	738.1024682079899	593	0.5349991088814187
GCA_017537925.1	GCA_016288355.1	92.09812925243345	0.2533675203136605	92.22449581496484	283.813509718651	0.0	732.4717431049063	732.4348626748293	642	0.42430894967209454
GCA_014859605.1	GCA_002841765.1	90.88566357835404	0.15134076279618852	91.0373132492857	260.03529363369773	0.01646025252830441	2214.945395769366	2214.95362589563	2264	0.3385355330976984
GCA_009840285.1	GCA_002238765.1	90.67442513280236	0.30603358523670315	90.83763942849514	283.813509718651	0.0	566.109750595099	566.1011542355583	577	0.3292020837022305
GCA_002398515.1	GCA_012841305.1	93.75619547381108	0.1630325199287477	93.76227993523052	33.05294113816355	0.37049830234263936	1500.3245189587492	1500.5097681099205	1158	0.5540218734745328
GCA_001567485.1	GCA_016716525.1	89.07844848010569	0.1311953067122102	88.51318043473381	12.781486355835694	10.292153544746725	3204.9832068690553	3210.1292836414286	4219	0.2335335674465333
GCA_001487125.1	GCA_900543425.1	89.67811803520914	0.1964181441897767	86.7257445632274	2.948047439780061	56.64389961661391	1522.0454804312328	1550.3674302395398	1782	0.28635362394357045
GCA_001771575.1	GCA_018822365.1	87.06293002294238	0.5278653721713755	81.88531761988949	2.948047439780061	10.623713679260675	235.05753158064542	240.36938842027575	388	0.17492776692365916
GCF_002368075.1	GCF_015207205.1	96.13344559129527	0.11827427570978398	94.17910330507294	0.8066699511227227	165.62740298743392	1740.9542022928595	1823.7679037865764	1405	0.7406425384200844
GCA_013360445.1	GCA_011526015.1	94.58954497651695	0.1192597986825242	94.43508382469932	9.871253137244736	5.140479092722671	2338.0457402315806	2340.615979777942	1760	0.6067855857007124
GCA_018056145.1	GCA_013314775.1	92.3779830359533	0.13308355224047067	92.49560225449603	283.813509718651	0.0	2514.8727476340564	2514.68930438807	2191	0.4356359443255983
GCA_002414905.1	GCA_016714815.1	90.64091356553958	0.22180003039553	89.82137585535543	6.98493630493306	8.65256810967685	1089.744686025499	1094.0709700803375	1148	0.3300179038779477
GCA_002348265.1	GCA_002348465.1	95.93010033644157	0.08826055347652911	95.47246097997181	2.8633045638333394	44.51292396383542	3137.999808039325	3160.256270021243	2357	0.7169465343890248
GCA_018402585.1	GCA_903934135.1	91.38110767788528	0.1651980739584019	90.23233193552508	4.740769527530555	27.035208654481266	1791.885676226152	1805.4032805533927	1775	0.36653136447705864
GCA_016704275.1	GCA_016720805.1	93.3293696380655	0.07123549010670183	91.27102329926696	1.8332432438918538	447.5632131000075	7893.797577276017	8117.579183826021	6787	0.503269920647216
GCA_900767835.1	GCA_900768425.1	97.02455789361255	0.32352902841889936	96.29772753479534	1.0144672443485387	7.735810282133343	157.7321289320313	161.60003407309796	125	0.8067168357280666
GCF_900107665.1	GCF_003342675.1	88.82746238386738	0.2525908744251101	86.81032837412214	4.94256752467296	15.539802560762837	901.8018260603452	909.5717273407266	1225	0.2270134138799864
GCA_902787125.1	GCA_017535435.1	93.6695138235178	0.22315857188298732	91.87965012835755	1.7805458881095184	40.32623374910531	818.9975653009602	839.1606821755129	676	0.5448050378904189
GCA_015521945.1	GCA_013152995.1	93.11875802589293	0.8590002288235837	93.23432649858077	283.813509718651	0.0	54.081986641363564	54.05595091002969	44	0.49704227660252537
GCA_011191975.1	GCA_016932435.1	87.10343401955029	1.8336648254698988	87.40216938429188	283.813509718651	0.0	19.022116262397056	19.00449361629396	30	0.17455091298525185
GCA_903869265.1	GCA_001799285.1	89.19902343013956	0.30752831016443516	89.40173728402063	283.813509718651	0.0	599.822731661202	599.8156323740371	743	0.24854963177328415
GCF_900116015.1	GCF_001888805.2	87.55772856488404	0.15275777555568767	83.56122022254449	3.60088867393635	78.04282145222533	2513.7210951521492	2552.742505878262	4207	0.17028825374428772
GCA_005893275.1	GCA_005893265.1	90.04259762875458	0.20818089101357426	89.47307206708047	10.464202462197873	5.144773544041527	1259.646395105792	1262.2187818778127	1429	0.29174523112698975
GCA_009861545.1	GCA_011523845.1	91.81698795409423	0.09026146155597352	90.57794729987279	4.046479871071336	113.27716703116675	5794.8304610732275	5851.469044588811	5539	0.3940901518383052
GCF_003382565.2	GCF_002847345.1	91.65237619745295	0.09887983746944182	90.80328004408106	5.624153264053135	51.15188290014703	4877.863386747438	4903.439328197512	4667	0.3825513191545808
GCA_017554185.1	GCA_017642445.1	91.82887999628164	0.27798536099278154	91.19579716362497	6.507164100443355	4.8744221009944795	652.0214997996195	654.4587108501167	595	0.4148185291143817
GCA_902628925.1	GCA_902594515.1	94.02102883434715	0.17611114767205915	92.1617274051115	1.5647632398299687	75.30381253781616	1283.9603773779554	1321.6122836468635	1045	0.5828086079231501
GCA_017094465.1	GCA_017094525.1	93.7875982030207	0.2263786023346109	93.26547922318281	4.881078193621483	7.397242731904726	747.21408457512	750.9127059410723	595	0.5409078520372363
GCF_000165485.1	GCF_900111745.1	91.38338971218988	0.06559733502167893	89.36999809640018	2.948047439780061	391.769388888315	11624.515237433392	11820.39993187755	11619	0.37228859872664993
GCA_017881285.1	GCA_003136095.1	95.88405466947165	0.0730068121533239	95.72799112262143	6.98493630493306	13.171301697841045	4488.560365333682	4495.146016182603	3322	0.7108020847744846
GCF_000487995.1	GCA_910586745.1	93.88721148457054	0.20044245909025915	93.96908791264431	283.813509718651	0.0	1000.7505759657118	1000.688869845332	749	0.5782529866335456
GCA_016927895.1	GCA_001273335.1	93.69395330003243	1.229822344152012	93.79021356000095	283.813509718651	0.0	24.658129022545843	24.652059358164493	19	0.5380752129617508
GCA_017635515.1	GCA_015058655.1	95.11623665224678	0.12587668970822505	94.07294882471379	1.8332432438918538	74.58237459309612	1936.6812831417485	1973.9724704382966	1477	0.6538200828701699
GCF_015207705.1	GCF_000316625.1	93.66350009488364	0.12167924623745369	92.5632779592554	2.780997657853321	72.04734059411385	2704.6032122465176	2740.6268825435745	2210	0.5425632357081238
GCA_016867395.1	GCA_009691525.1	89.70091059897783	0.3015323220884996	88.59439363278068	6.784151343742322	5.62540916507055	605.340926667822	608.1536312503573	720	0.27074507067621717
GCA_905372355.1	GCF_000208405.1	96.8464337706907	0.05093557948840985	96.33195870141734	1.7805458881095184	151.03213910500563	6685.300441963049	6760.816511515552	5200	0.7884364225575013
GCA_003644575.1	GCA_001509335.1	90.53555940940362	2.23139347423079	90.72498929222186	283.813509718651	0.0	10.603739957070376	10.595865502056583	11	0.33356005707599706
GCA_011772475.1	GCA_011049545.1	90.04825093356555	0.4033628290761235	90.22967605263727	283.813509718651	0.0	369.09219476213315	369.0705422045552	386	0.32429727994269164
GCA_011370395.1	GCA_001507955.1								0	
GCF_001423185.1	GCF_900177795.1	91.00861363452502	0.08184106897339481	89.07398238522953	3.354586568267391	208.36844980389105	7478.465321604143	7582.649546506089	7822	0.3403363793001765
GCA_910579155.1	GCA_910577525.1	92.31015461725093	0.3927445467153779	91.2649399927166	3.930162088288068	5.298595572040199	305.97294201493156	308.62223980095166	273	0.4400223373405557
GCA_018260615.1	GCA_018260755.1	94.80276587042391	1.3695879517809433	93.97686467617021	2.780997657853321	0.4010633976840623	17.91088092913055	18.11141262797258	14	0.6336986185367939
GCA_001829395.1	GCA_013177895.1	93.80177918071962	0.1752107198225434	93.88081489315452	283.813509718651	0.0	1272.0532252219814	1271.9685646302548	982	0.5503711934653573
GCF_000264765.2	GCF_000341505.1	88.39787090372786	0.15904135643683967	82.66849372853781	2.3054846895723897	130.660293628217	2259.2799622119887	2324.6101090260972	3359	0.20420044711697793
GCA_003499955.1	GCA_001784535.1	92.56517172477774	0.3379980744142374	92.6918600432509	283.813509718651	0.0	417.59059802230087	417.4817732456057	336	0.4822195191062403
