query	reference	ani	ani_uniform	af_query	af_reference	std_err	synteny_blocks	anchor_adjacency	breakpoint_count	het_shape	retention	ani_from_loss	ani_from_hist	enzyme_spread	enzyme_chi2	per_enzyme	n_anchors	n_chains	n_tags	max_block_anchors	mean_block_anchors	flag	query_acc	ref_acc	label	fastani_ani
NZ_AP019720.1	NZ_JADNLD010000100.1			0.0	0.0		0	0.0	0					0.0		-	5	0	0	0	0.0	BELOW_DETECTION	GCF_006739205.1	GCF_015555785.1	low	
NZ_AP019720.1	NZ_JAQEFF010000001.1			0.0	0.0		0	0.0	0					0.0		-	5	0	0	0	0.0	BELOW_DETECTION	GCF_006739205.1	GCF_027668125.1	low	
NZ_CP133475.1	NZ_CP044221.1	99.332	99.424	0.9686	0.9766	0.03203	9	0.9477	108	0.404	0.9652	99.1943	99.4922	0.0468	0.12	AlfI:99.39,AloI:99.40,BcgI:99.41,FalI:99.44	2066	9	2054	1103	218.44444444444449	ok	GCF_044360185.1	GCF_009738105.1	high	99.2092
NZ_CP133475.1	NZ_CM170107.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_057218265.1	low	
NZ_CP133475.1	NZ_CP098924.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_030440475.1	low	
NZ_CP133475.1	NZ_CP126309.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_030144345.1	low	
NZ_CP133475.1	NZ_CM178757.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_058684255.1	low	
NZ_CP133475.1	NZ_CP024593.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_002754055.1	low	
NZ_CP133475.1	NZ_CP084119.1			0.0	0.0		0	0.0	0					0.0		-	50	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_037889325.1	low	
NZ_CP133475.1	NZ_CP084137.1			0.0	0.0		0	0.0	0					0.0		-	50	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_037955445.1	low	
NZ_CP133475.1	NZ_CP077126.1			0.0	0.0		0	0.0	0					0.0		-	50	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_037889145.1	low	
NZ_CP133475.1	NZ_CP084131.1			0.0	0.0		0	0.0	0					0.0		-	50	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_037889375.1	low	
NZ_CP133475.1	NZ_CP084142.1			0.0	0.0		0	0.0	0					0.0		-	50	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_037951365.1	low	
NZ_CP133475.1	NZ_CP085094.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_023517915.1	low	
NZ_CP133475.1	NZ_CP104882.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_025449295.1	low	
NZ_CP133475.1	NZ_CP093913.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_024730745.1	low	
NZ_CP133475.1	NZ_CP085090.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_023517835.1	low	
NZ_CP133475.1	NZ_CP085091.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_023517855.1	low	
NZ_CP133475.1	NZ_CP071434.1			0.0	0.0		0	0.0	0					0.0		-	84	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_050225895.1	mid_high	
NZ_CP133475.1	NZ_CP071433.1			0.0	0.0		0	0.0	0					0.0		-	81	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_050225505.1	mid_high	
NZ_CP133475.1	NZ_CP071435.1	89.4503	89.4503	0.0172	0.0135	1.57903	1	0.0723	77	inf	0.2749	88.7585	94.0479	2.9761	0.1	AlfI:89.24,AloI:87.01,BcgI:89.99,FalI:89.87	84	1	29	7	7.0	ok	GCF_044360185.1	GCF_050226025.1	mid_high	
NZ_CP133475.1	NZ_CP071431.1			0.0	0.0		0	0.0	0					0.0		-	82	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_050225395.1	mid_high	
NZ_CP133475.1	NZ_CP071414.1			0.0	0.0		0	0.0	0					0.0		-	85	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_050220455.1	mid_high	
NZ_CP133475.1	NZ_CP117955.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_028743275.1	low	
NZ_CP133475.1	NZ_CP036550.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_000724795.2	low	
NZ_CP133475.1	NZ_CP098482.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_023702735.1	low	
NZ_CP133475.1	NZ_CP069563.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_016889925.1	low	
NZ_CP133475.1	NZ_CP131534.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_040687795.1	low	
NZ_CP133475.1	NZ_CP157286.1			0.0	0.0		0	0.0	0					0.0		-	1	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_040026365.1	low	
NZ_CP133475.1	NZ_CP065380.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_019968055.1	low	
NZ_CP133475.1	NZ_CP186690.1			0.0	0.0		0	0.0	0					0.0		-	1	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_049532935.1	low	
NZ_CP133475.1	NZ_CP030777.1			0.0	0.0		0	0.0	0					0.0		-	1	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_003312465.1	low	
NZ_CP133475.1	NZ_CP170812.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_051201525.1	low	
NZ_CP133475.1	NZ_CM151391.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_056494015.1	low	
NZ_CP133475.1	NZ_CP029705.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_010230935.1	low	
NZ_CP133475.1	NZ_CP027007.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_010223135.1	low	
NZ_CP133475.1	NZ_CP029703.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_010230515.1	low	
NZ_CP133475.1	NZ_CP072028.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_018847215.1	low	
NZ_CP133475.1	NZ_CP046514.1			0.0	0.0		0	0.0	0					0.0		-	20	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_009738515.1	low	
NZ_CP133475.1	NZ_CP026999.1			0.0	0.0		0	0.0	0					0.0		-	20	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_004936435.1	low	
NZ_CP133475.1	NZ_CP072500.1			0.0	0.0		0	0.0	0					0.0		-	20	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_017743155.1	low	
NZ_CP133475.1	NZ_CP010453.1			0.0	0.0		0	0.0	0					0.0		-	15	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_001293145.1	low	
NZ_CP133475.1	NZ_CP143939.1			0.0	0.0		0	0.0	0					0.0		-	20	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_036419235.1	low	
NZ_CP133475.1	NZ_CP102289.1			0.0	0.0		0	0.0	0					0.0		-	1	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_025151715.1	low	
NZ_CP133475.1	NZ_CP097279.1			0.0	0.0		0	0.0	0					0.0		-	1	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_023497585.1	low	
NZ_CP133475.1	NZ_JADNJF010000010.1			0.0	0.0		0	0.0	0					0.0		-	5	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_015554785.1	low	
NZ_CP133475.1	NZ_JADNLD010000100.1			0.0	0.0		0	0.0	0					0.0		-	5	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_015555785.1	low	
NZ_CP133475.1	NZ_JAQEFF010000001.1			0.0	0.0		0	0.0	0					0.0		-	5	0	0	0	0.0	BELOW_DETECTION	GCF_044360185.1	GCF_027668125.1	low	
NZ_CP044221.1	NZ_CM170107.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_057218265.1	low	
NZ_CP044221.1	NZ_CP098924.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_030440475.1	low	
NZ_CP044221.1	NZ_CP126309.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_030144345.1	low	
NZ_CP044221.1	NZ_CM178757.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_058684255.1	low	
NZ_CP044221.1	NZ_CP024593.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_002754055.1	low	
NZ_CP044221.1	NZ_CP084119.1			0.0	0.0		0	0.0	0					0.0		-	50	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_037889325.1	low	
NZ_CP044221.1	NZ_CP084137.1			0.0	0.0		0	0.0	0					0.0		-	50	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_037955445.1	low	
NZ_CP044221.1	NZ_CP077126.1			0.0	0.0		0	0.0	0					0.0		-	50	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_037889145.1	low	
NZ_CP044221.1	NZ_CP084131.1			0.0	0.0		0	0.0	0					0.0		-	50	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_037889375.1	low	
NZ_CP044221.1	NZ_CP084142.1			0.0	0.0		0	0.0	0					0.0		-	50	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_037951365.1	low	
NZ_CP044221.1	NZ_CP085094.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_023517915.1	low	
NZ_CP044221.1	NZ_CP104882.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_025449295.1	low	
NZ_CP044221.1	NZ_CP093913.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_024730745.1	low	
NZ_CP044221.1	NZ_CP085090.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_023517835.1	low	
NZ_CP044221.1	NZ_CP085091.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_023517855.1	low	
NZ_CP044221.1	NZ_CP071434.1			0.0	0.0		0	0.0	0					0.0		-	85	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_050225895.1	mid_high	
NZ_CP044221.1	NZ_CP071433.1			0.0	0.0		0	0.0	0					0.0		-	81	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_050225505.1	mid_high	
NZ_CP044221.1	NZ_CP071435.1			0.0	0.0		0	0.0	0					0.0		-	82	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_050226025.1	mid_high	
NZ_CP044221.1	NZ_CP071431.1			0.0	0.0		0	0.0	0					0.0		-	85	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_050225395.1	mid_high	
NZ_CP044221.1	NZ_CP071414.1	87.8614	87.8614	0.0167	0.0141	1.80722	1	0.0482	79	inf	0.2062	86.8035	95.7394	1.8487	0.12	AlfI:87.69,BcgI:87.76,FalI:89.54	84	1	30	5	5.0	ok	GCF_009738105.1	GCF_050220455.1	mid_high	
NZ_CP044221.1	NZ_CP117955.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_028743275.1	low	
NZ_CP044221.1	NZ_CP036550.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_000724795.2	low	
NZ_CP044221.1	NZ_CP098482.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_023702735.1	low	
NZ_CP044221.1	NZ_CP069563.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_016889925.1	low	
NZ_CP044221.1	NZ_CP131534.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_040687795.1	low	
NZ_CP044221.1	NZ_CP157286.1			0.0	0.0		0	0.0	0					0.0		-	1	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_040026365.1	low	
NZ_CP044221.1	NZ_CP065380.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_019968055.1	low	
NZ_CP044221.1	NZ_CP186690.1			0.0	0.0		0	0.0	0					0.0		-	1	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_049532935.1	low	
NZ_CP044221.1	NZ_CP030777.1			0.0	0.0		0	0.0	0					0.0		-	1	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_003312465.1	low	
NZ_CP044221.1	NZ_CP170812.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_051201525.1	low	
NZ_CP044221.1	NZ_CM151391.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_056494015.1	low	
NZ_CP044221.1	NZ_CP029705.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_010230935.1	low	
NZ_CP044221.1	NZ_CP027007.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_010223135.1	low	
NZ_CP044221.1	NZ_CP029703.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_010230515.1	low	
NZ_CP044221.1	NZ_CP072028.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_018847215.1	low	
NZ_CP044221.1	NZ_CP046514.1			0.0	0.0		0	0.0	0					0.0		-	20	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_009738515.1	low	
NZ_CP044221.1	NZ_CP026999.1			0.0	0.0		0	0.0	0					0.0		-	20	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_004936435.1	low	
NZ_CP044221.1	NZ_CP072500.1			0.0	0.0		0	0.0	0					0.0		-	20	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_017743155.1	low	
NZ_CP044221.1	NZ_CP010453.1			0.0	0.0		0	0.0	0					0.0		-	15	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_001293145.1	low	
NZ_CP044221.1	NZ_CP143939.1			0.0	0.0		0	0.0	0					0.0		-	20	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_036419235.1	low	
NZ_CP044221.1	NZ_CP102289.1			0.0	0.0		0	0.0	0					0.0		-	1	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_025151715.1	low	
NZ_CP044221.1	NZ_CP097279.1			0.0	0.0		0	0.0	0					0.0		-	1	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_023497585.1	low	
NZ_CP044221.1	NZ_JADNJF010000010.1			0.0	0.0		0	0.0	0					0.0		-	5	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_015554785.1	low	
NZ_CP044221.1	NZ_JADNLD010000100.1			0.0	0.0		0	0.0	0					0.0		-	5	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_015555785.1	low	
NZ_CP044221.1	NZ_JAQEFF010000001.1			0.0	0.0		0	0.0	0					0.0		-	5	0	0	0	0.0	BELOW_DETECTION	GCF_009738105.1	GCF_027668125.1	low	
NZ_CM170107.1	NZ_CP098924.1	98.6642	98.9194	0.9127	0.8701	0.03165	53	0.939	233	0.571	0.9338	98.4237	99.0865	0.482	7.81	AlfI:99.09,AloI:98.79,BcgI:98.98,FalI:98.60	3823	53	3939	573	68.71698113207547	ok	GCF_057218265.1	GCF_030440475.1	high	98.1962
NZ_CM170107.1	NZ_CP126309.1	98.7706	98.985	0.9074	0.8921	0.03075	51	0.9245	288	0.605	0.9379	98.4998	99.1443	0.1537	1.15	AlfI:99.04,AloI:98.89,BcgI:99.01,FalI:98.89	3817	51	3894	582	70.17647058823529	ok	GCF_057218265.1	GCF_030144345.1	high	98.15270000000001
NZ_CM170107.1	NZ_CM178757.1	99.6469	99.8332	0.8826	0.8958	0.01219	57	0.9253	297	0.07	0.9899	99.3633	99.9553	0.3036	17.72	AlfI:99.91,AloI:99.69,BcgI:99.90,FalI:99.61	3979	57	3805	283	65.57894736842105	ok	GCF_057218265.1	GCF_058684255.1	high	99.3042
NZ_CM170107.1	NZ_CP024593.1	98.6914	98.9891	0.9164	0.8832	0.03054	57	0.9193	317	0.446	0.9382	98.4598	99.1635	0.4379	5.96	AlfI:99.12,AloI:98.69,BcgI:99.04,FalI:98.80	3928	57	3943	599	64.33333333333333	ok	GCF_057218265.1	GCF_002754055.1	high	98.2683
NZ_CM170107.1	NZ_CP084119.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_037889325.1	low	
NZ_CM170107.1	NZ_CP084137.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_037955445.1	low	
NZ_CM170107.1	NZ_CP077126.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_037889145.1	low	
NZ_CM170107.1	NZ_CP084131.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_037889375.1	low	
NZ_CM170107.1	NZ_CP084142.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_037951365.1	low	
NZ_CM170107.1	NZ_CP085094.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_023517915.1	low	
NZ_CM170107.1	NZ_CP104882.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_025449295.1	low	
NZ_CM170107.1	NZ_CP093913.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_024730745.1	low	
NZ_CM170107.1	NZ_CP085090.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_023517835.1	low	
NZ_CM170107.1	NZ_CP085091.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_023517855.1	low	
NZ_CM170107.1	NZ_CP071434.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_050225895.1	low	
NZ_CM170107.1	NZ_CP071433.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_050225505.1	low	
NZ_CM170107.1	NZ_CP071435.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_050226025.1	low	
NZ_CM170107.1	NZ_CP071431.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_050225395.1	low	
NZ_CM170107.1	NZ_CP071414.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_050220455.1	low	
NZ_CM170107.1	NZ_CP117955.1			0.0	0.0		0	0.0	0					0.0		-	12	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_028743275.1	low	
NZ_CM170107.1	NZ_CP036550.1			0.0	0.0		0	0.0	0					0.0		-	11	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_000724795.2	low	
NZ_CM170107.1	NZ_CP098482.1			0.0	0.0		0	0.0	0					0.0		-	11	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_023702735.1	low	
NZ_CM170107.1	NZ_CP069563.1			0.0	0.0		0	0.0	0					0.0		-	12	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_016889925.1	low	
NZ_CM170107.1	NZ_CP131534.1			0.0	0.0		0	0.0	0					0.0		-	11	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_040687795.1	low	
NZ_CM170107.1	NZ_CP157286.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_040026365.1	low	
NZ_CM170107.1	NZ_CP065380.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_019968055.1	low	
NZ_CM170107.1	NZ_CP186690.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_049532935.1	low	
NZ_CM170107.1	NZ_CP030777.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_003312465.1	low	
NZ_CM170107.1	NZ_CP170812.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_051201525.1	low	
NZ_CM170107.1	NZ_CM151391.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_056494015.1	low	
NZ_CM170107.1	NZ_CP029705.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_010230935.1	low	
NZ_CM170107.1	NZ_CP027007.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_010223135.1	low	
NZ_CM170107.1	NZ_CP029703.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_010230515.1	low	
NZ_CM170107.1	NZ_CP072028.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_018847215.1	low	
NZ_CM170107.1	NZ_CP046514.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_009738515.1	low	
NZ_CM170107.1	NZ_CP026999.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_004936435.1	low	
NZ_CM170107.1	NZ_CP072500.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_017743155.1	low	
NZ_CM170107.1	NZ_CP010453.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_001293145.1	low	
NZ_CM170107.1	NZ_CP143939.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_036419235.1	low	
NZ_CM170107.1	NZ_CP102289.1			0.0	0.0		0	0.0	0					0.0		-	1	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_025151715.1	low	
NZ_CM170107.1	NZ_CP097279.1			0.0	0.0		0	0.0	0					0.0		-	1	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_023497585.1	low	
NZ_CM170107.1	NZ_JADNJF010000010.1			0.0	0.0		0	0.0	0					0.0		-	1	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_015554785.1	low	
NZ_CM170107.1	NZ_JADNLD010000100.1			0.0	0.0		0	0.0	0					0.0		-	1	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_015555785.1	low	
NZ_CM170107.1	NZ_JAQEFF010000001.1			0.0	0.0		0	0.0	0					0.0		-	1	0	0	0	0.0	BELOW_DETECTION	GCF_057218265.1	GCF_027668125.1	low	
NZ_CP098924.1	NZ_CP126309.1	98.4741	98.8552	0.8998	0.9356	0.03239	36	0.9517	183	0.46	0.9298	98.2209	99.0775	0.4264	6.6	AlfI:98.89,AloI:98.87,BcgI:98.95,FalI:98.53	3791	36	4053	594	101.19444444444444	ok	GCF_030440475.1	GCF_030144345.1	high	97.9642
NZ_CP098924.1	NZ_CM178757.1	98.5842	98.9164	0.8654	0.9242	0.03204	47	0.9342	248	0.487	0.9336	98.2956	99.129	0.4614	7.76	AlfI:98.98,AloI:98.97,BcgI:99.01,FalI:98.55	3770	47	3897	468	75.91489361702128	ok	GCF_030440475.1	GCF_058684255.1	high	97.97449999999999
NZ_CP098924.1	NZ_CP024593.1	98.6094	98.8991	0.8951	0.9217	0.03171	40	0.9347	258	0.554	0.9325	98.324	99.0965	0.3659	5.27	AlfI:98.98,AloI:98.90,BcgI:98.97,FalI:98.61	3950	40	4034	652	93.275	ok	GCF_030440475.1	GCF_002754055.1	high	98.071
NZ_CP098924.1	NZ_CP084119.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_037889325.1	low	
NZ_CP098924.1	NZ_CP084137.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_037955445.1	low	
NZ_CP098924.1	NZ_CP077126.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_037889145.1	low	
NZ_CP098924.1	NZ_CP084131.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_037889375.1	low	
